
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T57943	WP1841	Intrinsic Pathway for Apoptosis
T57943	WP1784	Apoptotic execution  phase
T57943	WP1772	Apoptosis Modulation and Signaling
T57943	WP1530	miRNA Regulation of DNA Damage Response
T58238	WP75	Toll-like receptor signaling pathway
T58238	WP453	Inflammatory Response Pathway
T58238	WP2653	PIP3 activates AKT signaling
T58238	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T58238	WP2328	Allograft Rejection
T58238	WP1799	Costimulation by the CD28 family
T58238	WP1449	Regulation of toll-like receptor signaling pathway
T58449	WP45	G1 to S cell cycle control
T58449	WP405	Eukaryotic Transcription Initiation
T58449	WP2795	Cardiac Hypertrophic Response
T58449	WP2772	S Phase
T58449	WP2658	HIV Life Cycle
T58449	WP1984	Integrated Breast Cancer Pathway
T58449	WP1980	Nucleotide Excision Repair
T58449	WP1906	RNA Polymerase II Transcription
T58449	WP1905	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription
T58449	WP1861	mRNA Capping
T58449	WP1859	Mitotic G2-G2/M phases
T58449	WP1858	Mitotic G1-G1/S phases
T58449	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T58454	WP51	Regulation of Actin Cytoskeleton
T58454	WP2858	Ectoderm Differentiation
T58454	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T58454	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T58454	WP2795	Cardiac Hypertrophic Response
T58454	WP2261	Signaling Pathways in Glioblastoma
T58454	WP2064	Neural Crest Differentiation
T58454	WP1911	Signaling by FGFR
T58454	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T58454	WP1539	Angiogenesis
T58470	WP615	Senescence and Autophagy in Cancer
T58470	WP531	Mismatch repair
T58470	WP466	DNA Replication
T58470	WP45	G1 to S cell cycle control
T58470	WP437	EGF/EGFR Signaling Pathway
T58470	WP2772	S Phase
T58470	WP259	Nifedipine Activity
T58470	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T58470	WP2446	Retinoblastoma (RB) in Cancer
T58470	WP2377	Integrated Pancreatic Cancer Pathway
T58470	WP1980	Nucleotide Excision Repair
T58470	WP1928	Telomere Maintenance
T58470	WP1925	Synthesis of DNA
T58470	WP1858	Mitotic G1-G1/S phases
T58470	WP179	Cell Cycle
T58470	WP1787	Base Excision Repair
T58474	WP722	Serotonin HTR1 Group and FOS Pathway
T58474	WP710	DNA Damage Response (only ATM dependent)
T58474	WP524	G13 Signaling Pathway
T58474	WP51	Regulation of Actin Cytoskeleton
T58474	WP428	Wnt Signaling Pathway
T58474	WP399	Wnt Signaling Pathway and Pluripotency
T58474	WP366	TGF beta Signaling Pathway
T58474	WP363	Wnt Signaling Pathway Netpath
T58474	WP35	G Protein Signaling Pathways
T58474	WP2742	Signaling by TGF-beta Receptor Complex
T58474	WP2593	JAK/STAT
T58474	WP244	Alpha 6 Beta 4 signaling pathway
T58474	WP2431	Spinal Cord Injury
T58474	WP2355	Corticotropin-releasing hormone
T58474	WP2324	AGE/RAGE pathway
T58474	WP2272	Pathogenic Escherichia coli infection
T58474	WP2034	Leptin signaling pathway
T58474	WP1976	Signalling by NGF
T58474	WP1917	Signaling by Rho GTPases
T58474	WP1907	Semaphorin interactions
T58474	WP1873	NGF signalling via TRKA from the plasma membrane
T58474	WP1826	GPVI-mediated activation cascade
T58474	WP1824	GPCR downstream signaling
T58474	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T58474	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T58474	WP138	Androgen receptor signaling pathway
T58479	WP706	SIDS Susceptibility Pathways
T58479	WP516	Hypertrophy Model
T58479	WP474	Endochondral Ossification
T58479	WP306	Focal Adhesion
T58479	WP2848	Differentiation Pathway
T58479	WP2828	Bladder Cancer
T58479	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T58479	WP259	Nifedipine Activity
T58479	WP2586	Aryl Hydrocarbon Receptor
T58479	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T58479	WP2377	Integrated Pancreatic Cancer Pathway
T58479	WP2374	Oncostatin M Signaling Pathway
T58479	WP2328	Allograft Rejection
T58479	WP1984	Integrated Breast Cancer Pathway
T58479	WP1919	Signaling by VEGF
T58479	WP1591	Heart Development
T58479	WP1539	Angiogenesis
T58589	WP558	Complement and Coagulation Cascades
T58589	WP554	ACE Inhibitor Pathway
T58589	WP51	Regulation of Actin Cytoskeleton
T58589	WP455	GPCRs, Class A Rhodopsin-like
T58589	WP2877	Vitamin D Receptor Pathway
T58589	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T58589	WP24	Peptide GPCRs
T58589	WP1825	GPCR ligand binding
T58589	WP1824	GPCR downstream signaling
T58716	WP2788	Sphingolipid metabolism
T58921	WP363	Wnt Signaling Pathway Netpath
T58921	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T58921	WP2895	Differentiation of white and brown adipocyte   
T58921	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T58921	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T58921	WP236	Adipogenesis
T58921	WP1982	SREBP signalling
T58921	WP170	Nuclear Receptors
T58937	WP2884	NRF2 pathway
T58937	WP2882	Nuclear Receptors Meta-Pathway
T58940	WP2670	Iron uptake and transport
T58970	WP75	Toll-like receptor signaling pathway
T58970	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T58970	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T58970	WP722	Serotonin HTR1 Group and FOS Pathway
T58970	WP716	Vitamin A and Carotenoid Metabolism
T58970	WP710	DNA Damage Response (only ATM dependent)
T58970	WP69	TCR Signaling Pathway
T58970	WP673	ErbB Signaling Pathway
T58970	WP666	Hypothetical Network for Drug Addiction
T58970	WP615	Senescence and Autophagy in Cancer
T58970	WP581	EPO Receptor Signaling
T58970	WP51	Regulation of Actin Cytoskeleton
T58970	WP49	IL-2 Signaling Pathway
T58970	WP481	Insulin Signaling
T58970	WP437	EGF/EGFR Signaling Pathway
T58970	WP422	MAPK Cascade
T58970	WP395	IL-4 Signaling Pathway
T58970	WP382	MAPK Signaling Pathway
T58970	WP366	TGF beta Signaling Pathway
T58970	WP364	IL-6 signaling pathway
T58970	WP313	Signaling of Hepatocyte Growth Factor Receptor
T58970	WP304	Kit receptor signaling pathway
T58970	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T58970	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T58970	WP286	IL-3 Signaling Pathway
T58970	WP2828	Bladder Cancer
T58970	WP2795	Cardiac Hypertrophic Response
T58970	WP2792	MAP kinase activation in TLR cascade
T58970	WP2759	Fc epsilon receptor (FCERI) signaling
T58970	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T58970	WP2735	RAF/MAP kinase cascade
T58970	WP2643	Nanoparticle-mediated activation of receptor signaling
T58970	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T58970	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T58970	WP262	EBV LMP1 signaling
T58970	WP26	Signal Transduction of S1P Receptor
T58970	WP259	Nifedipine Activity
T58970	WP2586	Aryl Hydrocarbon Receptor
T58970	WP2526	PDGF Pathway
T58970	WP244	Alpha 6 Beta 4 signaling pathway
T58970	WP2431	Spinal Cord Injury
T58970	WP2380	BDNF signaling pathway
T58970	WP2377	Integrated Pancreatic Cancer Pathway
T58970	WP2374	Oncostatin M Signaling Pathway
T58970	WP2355	Corticotropin-releasing hormone
T58970	WP2332	Interleukin-11 Signaling Pathway
T58970	WP2324	AGE/RAGE pathway
T58970	WP231	TNF alpha Signaling Pathway
T58970	WP23	B Cell Receptor Signaling Pathway
T58970	WP2263	Prostate Cancer
T58970	WP2261	Signaling Pathways in Glioblastoma
T58970	WP2203	TSLP Signaling Pathway
T58970	WP22	IL-9 Signaling Pathway
T58970	WP2197	Endothelin Pathways
T58970	WP2112	IL17 signaling pathway
T58970	WP2059	Alzheimers Disease
T58970	WP205	IL-7 Signaling Pathway
T58970	WP2036	TWEAK Signaling Pathway
T58970	WP2035	FSH signaling pathway
T58970	WP2034	Leptin signaling pathway
T58970	WP2018	RANKL/RANK Signaling Pathway
T58970	WP1984	Integrated Breast Cancer Pathway
T58970	WP1978	Opioid Signalling
T58970	WP195	IL-1 signaling pathway
T58970	WP1929	Thrombin signalling through proteinase activated receptors (PARs)
T58970	WP1911	Signaling by FGFR
T58970	WP185	Integrin-mediated Cell Adhesion
T58970	WP1843	L1CAM interactions
T58970	WP1781	Advanced glycosylation endproduct receptor signaling
T58970	WP1591	Heart Development
T58970	WP1584	Type II diabetes mellitus
T58970	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T58970	WP1539	Angiogenesis
T58970	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T58970	WP1449	Regulation of toll-like receptor signaling pathway
T58970	WP1434	Osteopontin Signaling
T58970	WP127	IL-5 Signaling Pathway
T58992	WP455	GPCRs, Class A Rhodopsin-like
T58992	WP24	Peptide GPCRs
T58992	WP1825	GPCR ligand binding
T58992	WP1824	GPCR downstream signaling
T58998	WP2006	miR-targeted genes in squamous cell - TarBase
T58998	WP2005	miR-targeted genes in muscle cell - TarBase
T58998	WP2004	miR-targeted genes in lymphocytes - TarBase
T59045	WP2685	GABA synthesis, release, reuptake and degradation
T59045	WP106	Alanine and aspartate metabolism
T59056	WP702	Metapathway biotransformation
T59056	WP554	ACE Inhibitor Pathway
T59056	WP43	Oxidation by Cytochrome P450
T59056	WP2749	Metabolism of steroid hormones and vitamin D
T59056	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T59102	WP51	Regulation of Actin Cytoskeleton
T59102	WP382	MAPK Signaling Pathway
T59102	WP322	Osteoblast Signaling
T59102	WP306	Focal Adhesion
T59102	WP2653	PIP3 activates AKT signaling
T59102	WP2526	PDGF Pathway
T59102	WP2261	Signaling Pathways in Glioblastoma
T59102	WP1916	Signaling by PDGF
T59190	WP536	Calcium Regulation in the Cardiac Cell
T59190	WP481	Insulin Signaling
T59190	WP437	EGF/EGFR Signaling Pathway
T59190	WP428	Wnt Signaling Pathway
T59190	WP399	Wnt Signaling Pathway and Pluripotency
T59190	WP382	MAPK Signaling Pathway
T59190	WP35	G Protein Signaling Pathways
T59190	WP289	Myometrial Relaxation and Contraction Pathways
T59190	WP2742	Signaling by TGF-beta Receptor Complex
T59190	WP2328	Allograft Rejection
T59190	WP2324	AGE/RAGE pathway
T59190	WP231	TNF alpha Signaling Pathway
T59190	WP2261	Signaling Pathways in Glioblastoma
T59190	WP2012	miRs in Muscle Cell Differentiation
T59190	WP195	IL-1 signaling pathway
T59190	WP1826	GPVI-mediated activation cascade
T59190	WP1584	Type II diabetes mellitus
T59230	WP496	Steroid Biosynthesis
T59230	WP2724	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism
T59230	WP2263	Prostate Cancer
T59230	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA
T59230	WP1878	Peroxisomal lipid metabolism
T59230	WP1788	Bile acid and bile salt metabolism
T59273	WP2765	Mitotic Telophase/Cytokinesis
T59273	WP2757	Mitotic Metaphase and Anaphase
T59273	WP2654	Mitotic Prophase
T59273	WP2652	Mitotic Prometaphase
T59273	WP2377	Integrated Pancreatic Cancer Pathway
T59273	WP231	TNF alpha Signaling Pathway
T59273	WP2263	Prostate Cancer
T59273	WP2005	miR-targeted genes in muscle cell - TarBase
T59273	WP2004	miR-targeted genes in lymphocytes - TarBase
T59273	WP2002	miR-targeted genes in epithelium - TarBase
T59273	WP1984	Integrated Breast Cancer Pathway
T59273	WP1971	Integrated Cancer pathway
T59273	WP1859	Mitotic G2-G2/M phases
T59273	WP179	Cell Cycle
T59273	WP1782	APC/C-mediated degradation of cell cycle proteins
T59273	WP1449	Regulation of toll-like receptor signaling pathway
T59328	WP673	ErbB Signaling Pathway
T59328	WP51	Regulation of Actin Cytoskeleton
T59328	WP437	EGF/EGFR Signaling Pathway
T59328	WP382	MAPK Signaling Pathway
T59328	WP306	Focal Adhesion
T59328	WP2873	Aryl Hydrocarbon Receptor Pathway
T59328	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T59328	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T59328	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T59328	WP2828	Bladder Cancer
T59328	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T59328	WP2781	Signaling by ERBB4
T59328	WP2780	Signaling by ERBB2
T59328	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59328	WP2653	PIP3 activates AKT signaling
T59328	WP2643	Nanoparticle-mediated activation of receptor signaling
T59328	WP2586	Aryl Hydrocarbon Receptor
T59328	WP2431	Spinal Cord Injury
T59328	WP2377	Integrated Pancreatic Cancer Pathway
T59328	WP2363	Gastric cancer network 2
T59328	WP2324	AGE/RAGE pathway
T59328	WP2261	Signaling Pathways in Glioblastoma
T59328	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T59328	WP2005	miR-targeted genes in muscle cell - TarBase
T59328	WP2004	miR-targeted genes in lymphocytes - TarBase
T59328	WP2002	miR-targeted genes in epithelium - TarBase
T59328	WP1984	Integrated Breast Cancer Pathway
T59328	WP1910	Signaling by EGFR
T59328	WP1843	L1CAM interactions
T59445	WP690	Polyol Pathway
T59479	WP306	Focal Adhesion
T59479	WP254	Apoptosis
T59479	WP231	TNF alpha Signaling Pathway
T59479	WP2036	TWEAK Signaling Pathway
T59479	WP1772	Apoptosis Modulation and Signaling
T59550	WP2005	miR-targeted genes in muscle cell - TarBase
T59550	WP2004	miR-targeted genes in lymphocytes - TarBase
T59550	WP2003	miR-targeted genes in leukocytes - TarBase
T59550	WP2002	miR-targeted genes in epithelium - TarBase
T59550	WP2001	miR-targeted genes in adipocytes - TarBase
T59604	WP455	GPCRs, Class A Rhodopsin-like
T59604	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59604	WP24	Peptide GPCRs
T59604	WP1825	GPCR ligand binding
T59604	WP1824	GPCR downstream signaling
T59626	WP80	Nucleotide GPCRs
T59626	WP455	GPCRs, Class A Rhodopsin-like
T59626	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59626	WP2431	Spinal Cord Injury
T59626	WP1825	GPCR ligand binding
T59626	WP1824	GPCR downstream signaling
T59631	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T59631	WP1799	Costimulation by the CD28 family
T59679	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T59679	WP58	Monoamine GPCRs
T59679	WP455	GPCRs, Class A Rhodopsin-like
T59679	WP1825	GPCR ligand binding
T59679	WP1824	GPCR downstream signaling
T59881	WP455	GPCRs, Class A Rhodopsin-like
T59881	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59881	WP24	Peptide GPCRs
T59881	WP1825	GPCR ligand binding
T59881	WP1824	GPCR downstream signaling
T59929	WP2828	Bladder Cancer
T59929	WP1851	Metabolism of nucleotides
T59929	WP1601	Fluoropyrimidine Activity
T60182	WP334	GPCRs, Class B Secretin-like
T60182	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T60182	WP1831	Integration of energy metabolism
T60182	WP1825	GPCR ligand binding
T60182	WP1824	GPCR downstream signaling
T60213	WP474	Endochondral Ossification
T60213	WP2858	Ectoderm Differentiation
T60213	WP2857	Mesodermal Commitment Pathway
T60213	WP2853	Endoderm Differentiation
T60213	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T60213	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T60213	WP2760	Signaling by BMP
T60213	WP1984	Integrated Breast Cancer Pathway
T60213	WP1591	Heart Development
T60213	WP1425	BMP Signalling and Regulation
T60514	WP1883	Platelet Adhesion to exposed collagen
T60514	WP1826	GPVI-mediated activation cascade
T60514	WP1794	Cell surface interactions at the vascular wall
T60526	WP2806	Human Complement System
T60526	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T60526	WP1794	Cell surface interactions at the vascular wall
T60529	WP98	Prostaglandin Synthesis and Regulation
T60529	WP2650	Arachidonic acid metabolism
T60529	WP1879	Phase 1 - Functionalization of compounds
T60529	WP167	Eicosanoid Synthesis
T60529	WP15	Selenium Micronutrient Network
T60606	WP24	Peptide GPCRs
T60606	WP2032	TSH signaling pathway
T60606	WP1981	Thyroxine (Thyroid Hormone) Production
T60606	WP1825	GPCR ligand binding
T60606	WP1824	GPCR downstream signaling
T60631	WP706	SIDS Susceptibility Pathways
T60631	WP2855	Dopaminergic Neurogenesis
T60693	WP455	GPCRs, Class A Rhodopsin-like
T60693	WP24	Peptide GPCRs
T60693	WP1825	GPCR ligand binding
T60693	WP1824	GPCR downstream signaling
T60708	WP545	Complement Activation, Classical Pathway
T60708	WP2806	Human Complement System
T60708	WP2431	Spinal Cord Injury
T60708	WP2328	Allograft Rejection
T60708	WP1825	GPCR ligand binding
T60708	WP1824	GPCR downstream signaling
T60708	WP1798	Complement cascade
T60744	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T60744	WP1825	GPCR ligand binding
T60744	WP1824	GPCR downstream signaling
T60857	WP702	Metapathway biotransformation
T60857	WP696	Benzo(a)pyrene metabolism
T60857	WP2650	Arachidonic acid metabolism
T61033	WP236	Adipogenesis
T61243	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T61243	WP1825	GPCR ligand binding
T61243	WP1824	GPCR downstream signaling
T61400	WP1851	Metabolism of nucleotides
T61581	WP1885	Platelet homeostasis
T61622	WP554	ACE Inhibitor Pathway
T61622	WP2729	Metabolism of Angiotensinogen to Angiotensins
T61657	WP716	Vitamin A and Carotenoid Metabolism
T61657	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T61657	WP2857	Mesodermal Commitment Pathway
T61657	WP2377	Integrated Pancreatic Cancer Pathway
T61657	WP170	Nuclear Receptors
T61698	WP530	Cytokines and Inflammatory Response
T61698	WP49	IL-2 Signaling Pathway
T61698	WP453	Inflammatory Response Pathway
T61698	WP2873	Aryl Hydrocarbon Receptor Pathway
T61698	WP2732	Interleukin-2 signaling
T61698	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T61698	WP2431	Spinal Cord Injury
T61698	WP2355	Corticotropin-releasing hormone
T61698	WP2328	Allograft Rejection
T61698	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T61698	WP1840	Interleukin-3, 5 and GM-CSF signaling
T61698	WP176	Folate Metabolism
T61698	WP127	IL-5 Signaling Pathway
T61722	WP455	GPCRs, Class A Rhodopsin-like
T61722	WP1825	GPCR ligand binding
T61722	WP1824	GPCR downstream signaling
T61744	WP35	G Protein Signaling Pathways
T61792	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T61792	WP2884	NRF2 pathway
T61792	WP229	Irinotecan Pathway
T61792	WP2289	Drug Induction of Bile Acid Pathway
T61792	WP1604	Codeine and Morphine Metabolism
T62073	WP497	Urea cycle and metabolism of amino groups
T62073	WP2693	Metabolism of amino acids and derivatives
T62184	WP727	Monoamine Transport
T62184	WP2884	NRF2 pathway
T62193	WP706	SIDS Susceptibility Pathways
T62193	WP550	Biogenic Amine Synthesis
T62193	WP465	Tryptophan metabolism
T62193	WP2855	Dopaminergic Neurogenesis
T62193	WP2693	Metabolism of amino acids and derivatives
T62193	WP2436	Dopamine metabolism
T62193	WP2371	Parkinsons Disease Pathway
T62193	WP1602	Nicotine Activity on Dopaminergic Neurons
T62206	WP2846	PCSK9-mediated LDLR degradation
T62241	WP69	TCR Signaling Pathway
T62241	WP2328	Allograft Rejection
T62241	WP2112	IL17 signaling pathway
T62265	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T62276	WP706	SIDS Susceptibility Pathways
T62276	WP666	Hypothetical Network for Drug Addiction
T62276	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T62276	WP2431	Spinal Cord Injury
T62276	WP2380	BDNF signaling pathway
T62276	WP2059	Alzheimers Disease
T62292	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T62292	WP2670	Iron uptake and transport
T62306	WP455	GPCRs, Class A Rhodopsin-like
T62306	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T62306	WP1825	GPCR ligand binding
T62306	WP1824	GPCR downstream signaling
T62390	WP727	Monoamine Transport
T62390	WP706	SIDS Susceptibility Pathways
T62390	WP550	Biogenic Amine Synthesis
T62390	WP2855	Dopaminergic Neurogenesis
T62390	WP2693	Metabolism of amino acids and derivatives
T62390	WP2436	Dopamine metabolism
T62390	WP2371	Parkinsons Disease Pathway
T62390	WP1602	Nicotine Activity on Dopaminergic Neurons
T62431	WP49	IL-2 Signaling Pathway
T62431	WP286	IL-3 Signaling Pathway
T62431	WP2759	Fc epsilon receptor (FCERI) signaling
T62431	WP2746	Signaling by the B Cell Receptor (BCR)
T62431	WP2732	Interleukin-2 signaling
T62431	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T62431	WP2694	DAP12 interactions
T62431	WP23	B Cell Receptor Signaling Pathway
T62431	WP2018	RANKL/RANK Signaling Pathway
T62431	WP1832	Integrin alphaIIb beta3 signaling
T62431	WP1826	GPVI-mediated activation cascade
T62431	WP1449	Regulation of toll-like receptor signaling pathway
T62431	WP127	IL-5 Signaling Pathway
T62449	WP707	DNA Damage Response
T62449	WP2713	Signaling by SCF-KIT
T62449	WP2516	ATM Signaling Pathway
T62449	WP2446	Retinoblastoma (RB) in Cancer
T62449	WP2377	Integrated Pancreatic Cancer Pathway
T62449	WP2263	Prostate Cancer
T62449	WP1984	Integrated Breast Cancer Pathway
T62449	WP1971	Integrated Cancer pathway
T62449	WP179	Cell Cycle
T62449	WP1775	Cell Cycle Checkpoints
T62449	WP1530	miRNA Regulation of DNA Damage Response
T62460	WP619	Type II interferon signaling (IFNG)
T62460	WP585	Interferon type I signaling pathways
T62460	WP560	TGF Beta Signaling Pathway
T62460	WP49	IL-2 Signaling Pathway
T62460	WP395	IL-4 Signaling Pathway
T62460	WP364	IL-6 signaling pathway
T62460	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T62460	WP286	IL-3 Signaling Pathway
T62460	WP2732	Interleukin-2 signaling
T62460	WP2673	Interleukin-7 signaling
T62460	WP2593	JAK/STAT
T62460	WP2526	PDGF Pathway
T62460	WP2374	Oncostatin M Signaling Pathway
T62460	WP2332	Interleukin-11 Signaling Pathway
T62460	WP2263	Prostate Cancer
T62460	WP2203	TSLP Signaling Pathway
T62460	WP22	IL-9 Signaling Pathway
T62460	WP2113	Type III interferon signaling
T62460	WP2112	IL17 signaling pathway
T62460	WP205	IL-7 Signaling Pathway
T62460	WP2034	Leptin signaling pathway
T62460	WP2032	TSH signaling pathway
T62460	WP1984	Integrated Breast Cancer Pathway
T62460	WP1971	Integrated Cancer pathway
T62460	WP1840	Interleukin-3, 5 and GM-CSF signaling
T62460	WP1836	Interferon gamma signaling
T62460	WP1835	Interferon alpha/beta signaling
T62460	WP127	IL-5 Signaling Pathway
T62548	WP47	Hedgehog Signaling Pathway
T62548	WP2688	DAG and IP3 signaling
T62548	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T62548	WP1978	Opioid Signalling
T62548	WP1824	GPCR downstream signaling
T62705	WP69	TCR Signaling Pathway
T62739	WP437	EGF/EGFR Signaling Pathway
T62739	WP382	MAPK Signaling Pathway
T62739	WP2446	Retinoblastoma (RB) in Cancer
T62739	WP2377	Integrated Pancreatic Cancer Pathway
T62739	WP2038	Regulation of Microtubule Cytoskeleton
T62763	WP51	Regulation of Actin Cytoskeleton
T62763	WP2848	Differentiation Pathway
T62763	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T62763	WP2653	PIP3 activates AKT signaling
T62763	WP1911	Signaling by FGFR
T62763	WP1897	Regulation of beta-cell development
T62763	WP1591	Heart Development
T62820	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T62820	WP1825	GPCR ligand binding
T62820	WP1824	GPCR downstream signaling
T62841	WP455	GPCRs, Class A Rhodopsin-like
T62841	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T62841	WP1825	GPCR ligand binding
T62841	WP1824	GPCR downstream signaling
T62912	WP2749	Metabolism of steroid hormones and vitamin D
T62912	WP2693	Metabolism of amino acids and derivatives
T62912	WP2691	Peptide hormone biosynthesis
T62912	WP2355	Corticotropin-releasing hormone
T62912	WP1978	Opioid Signalling
T62912	WP1879	Phase 1 - Functionalization of compounds
T62912	WP1825	GPCR ligand binding
T62912	WP1824	GPCR downstream signaling
T62974	WP455	GPCRs, Class A Rhodopsin-like
T62974	WP24	Peptide GPCRs
T62974	WP1825	GPCR ligand binding
T62974	WP1824	GPCR downstream signaling
T63068	WP2806	Human Complement System
T63068	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T63068	WP2764	Lipid digestion, mobilization, and transport
T63068	WP1937	Transport of vitamins, nucleosides, and related molecules
T63068	WP1788	Bile acid and bile salt metabolism
T63068	WP176	Folate Metabolism
T63068	WP1533	Vitamin B12 Metabolism
T63068	WP15	Selenium Micronutrient Network
T63083	WP707	DNA Damage Response
T63083	WP2698	Meiotic Recombination
T63083	WP2516	ATM Signaling Pathway
T63083	WP2377	Integrated Pancreatic Cancer Pathway
T63083	WP1984	Integrated Breast Cancer Pathway
T63083	WP186	Homologous recombination
T63083	WP1807	Double-Strand Break Repair
T63083	WP1530	miRNA Regulation of DNA Damage Response
T63220	WP524	G13 Signaling Pathway
T63220	WP437	EGF/EGFR Signaling Pathway
T63220	WP306	Focal Adhesion
T63414	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T63484	WP692	Sulfation Biotransformation Reaction
T63484	WP2884	NRF2 pathway
T63484	WP2882	Nuclear Receptors Meta-Pathway
T63484	WP2877	Vitamin D Receptor Pathway
T63484	WP2005	miR-targeted genes in muscle cell - TarBase
T63484	WP2004	miR-targeted genes in lymphocytes - TarBase
T63484	WP2003	miR-targeted genes in leukocytes - TarBase
T63484	WP2002	miR-targeted genes in epithelium - TarBase
T63484	WP1946	Cori Cycle
T63484	WP1848	Metabolism of carbohydrates
T63484	WP134	Pentose Phosphate Pathway
T63484	WP100	Glutathione metabolism
T63505	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T63505	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T63505	WP2516	ATM Signaling Pathway
T63505	WP2446	Retinoblastoma (RB) in Cancer
T63505	WP2377	Integrated Pancreatic Cancer Pathway
T63505	WP2272	Pathogenic Escherichia coli infection
T63505	WP2038	Regulation of Microtubule Cytoskeleton
T63505	WP1984	Integrated Breast Cancer Pathway
T63505	WP1918	Signaling by Robo receptor
T63505	WP1865	Myogenesis
T63505	WP1815	Factors involved in megakaryocyte development and platelet production
T63595	WP710	DNA Damage Response (only ATM dependent)
T63595	WP2794	Cytosolic sensors of pathogen-associated DNA 
