
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for TTD research targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T79690	hsa04672	Intestinal immune network for IgA production
T79690	hsa04810	Regulation of actin cytoskeleton
T79690	hsa05140	Leishmaniasis
T79690	hsa05410	Hypertrophic cardiomyopathy (HCM)
T79690	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T79690	hsa05414	Dilated cardiomyopathy
T79694	rno04010	MAPK signaling pathway
T79694	rno04020	Calcium signaling pathway
T79694	rno04713	Circadian entrainment
T79799	hsa04020	Calcium signaling pathway
T79799	hsa04022	cGMP-PKG signaling pathway
T79799	hsa04270	Vascular smooth muscle contraction
T79799	hsa04540	Gap junction
T79799	hsa04725	Cholinergic synapse
T79799	hsa04730	Long-term depression
T79799	hsa04911	Insulin secretion
T79799	hsa04912	GnRH signaling pathway
T79799	hsa05142	Chagas disease (American trypanosomiasis)
T79799	hsa05146	Amoebiasis
T79799	hsa05200	Pathways in cancer
T80338	hsa04060	Cytokine-cytokine receptor interaction
T80338	hsa04350	TGF-beta signaling pathway
T80338	hsa04550	Signaling pathways regulating pluripotency of stem cells
T82514	hsa04020	Calcium signaling pathway
T82514	hsa04080	Neuroactive ligand-receptor interaction
T82514	hsa05162	Measles
T83174	hsa04015	Rap1 signaling pathway
T83174	hsa04144	Endocytosis
T83174	hsa04390	Hippo signaling pathway
T83174	hsa04530	Tight junction
T83174	hsa04611	Platelet activation
T83174	hsa04910	Insulin signaling pathway
T83398	hsa04010	MAPK signaling pathway
T84359	spn00240	Pyrimidine metabolism
T84359	spn01100	Metabolic pathways
T85056	hsa04144	Endocytosis
T85309	hsa00260	Glycine, serine and threonine metabolism
T85309	hsa00270	Cysteine and methionine metabolism
T85309	hsa01100	Metabolic pathways
T85309	hsa01130	Biosynthesis of antibiotics
T85309	hsa01230	Biosynthesis of amino acids
T85574	hsa04020	Calcium signaling pathway
T85574	hsa04022	cGMP-PKG signaling pathway
T85574	hsa04080	Neuroactive ligand-receptor interaction
T85574	hsa04261	Adrenergic signaling in cardiomyocytes
T85574	hsa04270	Vascular smooth muscle contraction
T85574	hsa04614	Renin-angiotensin system
T85574	hsa04924	Renin secretion
T85574	hsa05200	Pathways in cancer
T85944	pae00540	Lipopolysaccharide biosynthesis
T85944	pae01100	Metabolic pathways
T86192	hsa04261	Adrenergic signaling in cardiomyocytes
T86192	hsa04725	Cholinergic synapse
T86192	hsa04971	Gastric acid secretion
T86192	hsa04972	Pancreatic secretion
T86192	hsa04974	Protein digestion and absorption
T86192	hsa05110	Vibrio cholerae infection
T86428	hsa00900	Terpenoid backbone biosynthesis
T86428	hsa01130	Biosynthesis of antibiotics
T86541	hsa04742	Taste transduction
T86541	hsa04750	Inflammatory mediator regulation of TRP channels
T87916	hsa04514	Cell adhesion molecules (CAMs)
T87916	hsa04668	TNF signaling pathway
T87916	hsa05143	African trypanosomiasis
T87916	hsa05144	Malaria
T88752	hsa04010	MAPK signaling pathway
T88752	hsa04014	Ras signaling pathway
T88752	hsa04015	Rap1 signaling pathway
T88752	hsa04024	cAMP signaling pathway
T88752	hsa04062	Chemokine signaling pathway
T88752	hsa04071	Sphingolipid signaling pathway
T88752	hsa04145	Phagosome
T88752	hsa04151	PI3K-Akt signaling pathway
T88752	hsa04310	Wnt signaling pathway
T88752	hsa04360	Axon guidance
T88752	hsa04370	VEGF signaling pathway
T88752	hsa04380	Osteoclast differentiation
T88752	hsa04510	Focal adhesion
T88752	hsa04520	Adherens junction
T88752	hsa04620	Toll-like receptor signaling pathway
T88752	hsa04650	Natural killer cell mediated cytotoxicity
T88752	hsa04662	B cell receptor signaling pathway
T88752	hsa04664	Fc epsilon RI signaling pathway
T88752	hsa04666	Fc gamma R-mediated phagocytosis
T88752	hsa04670	Leukocyte transendothelial migration
T88752	hsa04722	Neurotrophin signaling pathway
T88752	hsa04810	Regulation of actin cytoskeleton
T88752	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T88752	hsa04972	Pancreatic secretion
T88752	hsa05014	Amyotrophic lateral sclerosis (ALS)
T88752	hsa05100	Bacterial invasion of epithelial cells
T88752	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T88752	hsa05131	Shigellosis
T88752	hsa05132	Salmonella infection
T88752	hsa05200	Pathways in cancer
T88752	hsa05203	Viral carcinogenesis
T88752	hsa05205	Proteoglycans in cancer
T88752	hsa05210	Colorectal cancer
T88752	hsa05211	Renal cell carcinoma
T88752	hsa05212	Pancreatic cancer
T88752	hsa05231	Choline metabolism in cancer
T88752	hsa05416	Viral myocarditis
T89082	hsa00072	Synthesis and degradation of ketone bodies
T89082	hsa00280	Valine, leucine and isoleucine degradation
T89082	hsa00650	Butanoate metabolism
T89082	hsa00900	Terpenoid backbone biosynthesis
T89082	hsa01100	Metabolic pathways
T89082	hsa01130	Biosynthesis of antibiotics
T89082	hsa03320	PPAR signaling pathway
T90163	hsa03320	PPAR signaling pathway
T90163	hsa04975	Fat digestion and absorption
T90163	hsa04977	Vitamin digestion and absorption
T90163	hsa05143	African trypanosomiasis
T90358	sce00562	Inositol phosphate metabolism
T90358	sce01100	Metabolic pathways
T90358	sce04070	Phosphatidylinositol signaling system
T90935	hsa00100	Steroid biosynthesis
T90935	hsa01100	Metabolic pathways
T91149	hsa04010	MAPK signaling pathway
T91149	hsa04012	ErbB signaling pathway
T91149	hsa04014	Ras signaling pathway
T91149	hsa04015	Rap1 signaling pathway
T91149	hsa04022	cGMP-PKG signaling pathway
T91149	hsa04024	cAMP signaling pathway
T91149	hsa04062	Chemokine signaling pathway
T91149	hsa04066	HIF-1 signaling pathway
T91149	hsa04068	FoxO signaling pathway
T91149	hsa04071	Sphingolipid signaling pathway
T91149	hsa04150	mTOR signaling pathway
T91149	hsa04151	PI3K-Akt signaling pathway
T91149	hsa04152	AMPK signaling pathway
T91149	hsa04210	Apoptosis
T91149	hsa04261	Adrenergic signaling in cardiomyocytes
T91149	hsa04370	VEGF signaling pathway
T91149	hsa04380	Osteoclast differentiation
T91149	hsa04510	Focal adhesion
T91149	hsa04530	Tight junction
T91149	hsa04550	Signaling pathways regulating pluripotency of stem cells
T91149	hsa04611	Platelet activation
T91149	hsa04620	Toll-like receptor signaling pathway
T91149	hsa04630	Jak-STAT signaling pathway
T91149	hsa04660	T cell receptor signaling pathway
T91149	hsa04662	B cell receptor signaling pathway
T91149	hsa04664	Fc epsilon RI signaling pathway
T91149	hsa04666	Fc gamma R-mediated phagocytosis
T91149	hsa04668	TNF signaling pathway
T91149	hsa04722	Neurotrophin signaling pathway
T91149	hsa04725	Cholinergic synapse
T91149	hsa04728	Dopaminergic synapse
T91149	hsa04910	Insulin signaling pathway
T91149	hsa04914	Progesterone-mediated oocyte maturation
T91149	hsa04915	Estrogen signaling pathway
T91149	hsa04917	Prolactin signaling pathway
T91149	hsa04919	Thyroid hormone signaling pathway
T91149	hsa04920	Adipocytokine signaling pathway
T91149	hsa04922	Glucagon signaling pathway
T91149	hsa04923	Regulation of lipolysis in adipocytes
T91149	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T91149	hsa04973	Carbohydrate digestion and absorption
T91149	hsa05142	Chagas disease (American trypanosomiasis)
T91149	hsa05145	Toxoplasmosis
T91149	hsa05152	Tuberculosis
T91149	hsa05160	Hepatitis C
T91149	hsa05161	Hepatitis B
T91149	hsa05162	Measles
T91149	hsa05164	Influenza A
T91149	hsa05166	HTLV-I infection
T91149	hsa05169	Epstein-Barr virus infection
T91149	hsa05200	Pathways in cancer
T91149	hsa05205	Proteoglycans in cancer
T91149	hsa05210	Colorectal cancer
T91149	hsa05211	Renal cell carcinoma
T91149	hsa05212	Pancreatic cancer
T91149	hsa05213	Endometrial cancer
T91149	hsa05214	Glioma
T91149	hsa05215	Prostate cancer
T91149	hsa05218	Melanoma
T91149	hsa05220	Chronic myeloid leukemia
T91149	hsa05221	Acute myeloid leukemia
T91149	hsa05222	Small cell lung cancer
T91149	hsa05223	Non-small cell lung cancer
T91149	hsa05230	Central carbon metabolism in cancer
T91149	hsa05231	Choline metabolism in cancer
T91154	hsa04120	Ubiquitin mediated proteolysis
T91154	hsa04144	Endocytosis
T91173	hsa04010	MAPK signaling pathway
T91173	hsa04014	Ras signaling pathway
T91173	hsa04062	Chemokine signaling pathway
T91173	hsa04064	NF-kappa B signaling pathway
T91173	hsa04068	FoxO signaling pathway
T91173	hsa04151	PI3K-Akt signaling pathway
T91173	hsa04210	Apoptosis
T91173	hsa04380	Osteoclast differentiation
T91173	hsa04620	Toll-like receptor signaling pathway
T91173	hsa04621	NOD-like receptor signaling pathway
T91173	hsa04622	RIG-I-like receptor signaling pathway
T91173	hsa04623	Cytosolic DNA-sensing pathway
T91173	hsa04660	T cell receptor signaling pathway
T91173	hsa04662	B cell receptor signaling pathway
T91173	hsa04668	TNF signaling pathway
T91173	hsa04920	Adipocytokine signaling pathway
T91173	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T91173	hsa05131	Shigellosis
T91173	hsa05142	Chagas disease (American trypanosomiasis)
T91173	hsa05145	Toxoplasmosis
T91173	hsa05160	Hepatitis C
T91173	hsa05161	Hepatitis B
T91173	hsa05162	Measles
T91173	hsa05166	HTLV-I infection
T91173	hsa05168	Herpes simplex infection
T91173	hsa05169	Epstein-Barr virus infection
T91173	hsa05200	Pathways in cancer
T91173	hsa05212	Pancreatic cancer
T91173	hsa05215	Prostate cancer
T91173	hsa05220	Chronic myeloid leukemia
T91173	hsa05221	Acute myeloid leukemia
T91173	hsa05222	Small cell lung cancer
T91292	hsa00670	One carbon pool by folate
T91292	hsa01100	Metabolic pathways
T91292	hsa01200	Carbon metabolism
T91605	hsa04120	Ubiquitin mediated proteolysis
T91617	hsa00030	Pentose phosphate pathway
T91617	hsa01100	Metabolic pathways
T91617	hsa01200	Carbon metabolism
T91617	hsa01230	Biosynthesis of amino acids
T91681	hsa03410	Base excision repair
T91959	hsa05230	Central carbon metabolism in cancer
T92189	hsa03410	Base excision repair
T92460	hsa00230	Purine metabolism
T92460	hsa01100	Metabolic pathways
T92557	hsa00270	Cysteine and methionine metabolism
T92557	hsa00280	Valine, leucine and isoleucine degradation
T92557	hsa00290	Valine, leucine and isoleucine biosynthesis
T92557	hsa00770	Pantothenate and CoA biosynthesis
T92557	hsa01100	Metabolic pathways
T92557	hsa01210	2-Oxocarboxylic acid metabolism
T92557	hsa01230	Biosynthesis of amino acids
T92714	hsa04144	Endocytosis
T92714	hsa04350	TGF-beta signaling pathway
T92750	hsa04610	Complement and coagulation cascades
T92750	hsa05150	Staphylococcus aureus infection
T92770	hsa05168	Herpes simplex virus 1 infection
T93177	hsa03013	RNA transport
T93262	hsa04022	cGMP-PKG signaling pathway
T93262	hsa04071	Sphingolipid signaling pathway
T93262	hsa04270	Vascular smooth muscle contraction
T93262	hsa04530	Tight junction
T93262	hsa04664	Fc epsilon RI signaling pathway
T93262	hsa04666	Fc gamma R-mediated phagocytosis
T93262	hsa04750	Inflammatory mediator regulation of TRP channels
T93262	hsa04930	Type II diabetes mellitus
T93262	hsa05206	MicroRNAs in cancer
T93263	hsa04144	Endocytosis
T93325	hsa03040	Spliceosome
T93712	hsa05162	Measles
T93949	hsa05202	Transcriptional misregulation in cancer
T94364	hsa04910	Insulin signaling pathway
T94366	hsa04151	PI3K-Akt signaling pathway
T94400	mtu00240	Pyrimidine metabolism
T94400	mtu01100	Metabolic pathways
T94438	hsa03320	PPAR signaling pathway
T94438	hsa04923	Regulation of lipolysis in adipocytes
T94594	pae00760	Nicotinate and nicotinamide metabolism
T94594	pae01100	Metabolic pathways
T94788	hsa00280	Valine, leucine and isoleucine degradation
T94788	hsa00290	Valine, leucine and isoleucine biosynthesis
T94788	hsa00770	Pantothenate and CoA biosynthesis
T94788	hsa01100	Metabolic pathways
T94788	hsa01130	Biosynthesis of antibiotics
T94788	hsa01210	2-Oxocarboxylic acid metabolism
T94788	hsa01230	Biosynthesis of amino acids
T94980	hsa04120	Ubiquitin mediated proteolysis
T94980	hsa04144	Endocytosis
T94980	hsa04530	Tight junction
T94980	hsa05169	Epstein-Barr virus infection
T95238	hsa04015	Rap1 signaling pathway
T95238	hsa04360	Axon guidance
T95238	hsa04810	Regulation of actin cytoskeleton
T95594	hsa00562	Inositol phosphate metabolism
T95594	hsa04012	ErbB signaling pathway
T95594	hsa04014	Ras signaling pathway
T95594	hsa04015	Rap1 signaling pathway
T95594	hsa04022	cGMP-PKG signaling pathway
T95594	hsa04024	cAMP signaling pathway
T95594	hsa04062	Chemokine signaling pathway
T95594	hsa04066	HIF-1 signaling pathway
T95594	hsa04068	FoxO signaling pathway
T95594	hsa04070	Phosphatidylinositol signaling system
T95594	hsa04071	Sphingolipid signaling pathway
T95594	hsa04150	mTOR signaling pathway
T95594	hsa04151	PI3K-Akt signaling pathway
T95594	hsa04152	AMPK signaling pathway
T95594	hsa04210	Apoptosis
T95594	hsa04261	Adrenergic signaling in cardiomyocytes
T95594	hsa04370	VEGF signaling pathway
T95594	hsa04380	Osteoclast differentiation
T95594	hsa04510	Focal adhesion
T95594	hsa04550	Signaling pathways regulating pluripotency of stem cells
T95594	hsa04611	Platelet activation
T95594	hsa04620	Toll-like receptor signaling pathway
T95594	hsa04630	Jak-STAT signaling pathway
T95594	hsa04650	Natural killer cell mediated cytotoxicity
T95594	hsa04660	T cell receptor signaling pathway
T95594	hsa04662	B cell receptor signaling pathway
T95594	hsa04664	Fc epsilon RI signaling pathway
T95594	hsa04666	Fc gamma R-mediated phagocytosis
T95594	hsa04668	TNF signaling pathway
T95594	hsa04670	Leukocyte transendothelial migration
T95594	hsa04722	Neurotrophin signaling pathway
T95594	hsa04725	Cholinergic synapse
T95594	hsa04750	Inflammatory mediator regulation of TRP channels
T95594	hsa04810	Regulation of actin cytoskeleton
T95594	hsa04910	Insulin signaling pathway
T95594	hsa04914	Progesterone-mediated oocyte maturation
T95594	hsa04915	Estrogen signaling pathway
T95594	hsa04917	Prolactin signaling pathway
T95594	hsa04919	Thyroid hormone signaling pathway
T95594	hsa04921	Oxytocin signaling pathway
T95594	hsa04923	Regulation of lipolysis in adipocytes
T95594	hsa04930	Type II diabetes mellitus
T95594	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T95594	hsa04960	Aldosterone-regulated sodium reabsorption
T95594	hsa04973	Carbohydrate digestion and absorption
T95594	hsa05100	Bacterial invasion of epithelial cells
T95594	hsa05142	Chagas disease (American trypanosomiasis)
T95594	hsa05145	Toxoplasmosis
T95594	hsa05146	Amoebiasis
T95594	hsa05160	Hepatitis C
T95594	hsa05161	Hepatitis B
T95594	hsa05162	Measles
T95594	hsa05164	Influenza A
T95594	hsa05166	HTLV-I infection
T95594	hsa05169	Epstein-Barr virus infection
T95594	hsa05200	Pathways in cancer
T95594	hsa05203	Viral carcinogenesis
T95594	hsa05205	Proteoglycans in cancer
T95594	hsa05210	Colorectal cancer
T95594	hsa05211	Renal cell carcinoma
T95594	hsa05212	Pancreatic cancer
T95594	hsa05213	Endometrial cancer
T95594	hsa05214	Glioma
T95594	hsa05215	Prostate cancer
T95594	hsa05218	Melanoma
T95594	hsa05220	Chronic myeloid leukemia
T95594	hsa05221	Acute myeloid leukemia
T95594	hsa05222	Small cell lung cancer
T95594	hsa05223	Non-small cell lung cancer
T95594	hsa05230	Central carbon metabolism in cancer
T95594	hsa05231	Choline metabolism in cancer
T95660	hsa05205	Proteoglycans in cancer
T95715	hsa04550	Signaling pathways regulating pluripotency of stem cells
T95715	hsa05166	Human T-cell leukemia virus 1 infection
T95715	hsa05202	Transcriptional misregulation in cancer
T95947	hsa04750	Inflammatory mediator regulation of TRP channels
T96014	hsa00052	Galactose metabolism
T96014	hsa00520	Amino sugar and nucleotide sugar metabolism
T96014	hsa01100	Metabolic pathways
T96028	hsa04060	Cytokine-cytokine receptor interaction
T96232	hsa05206	MicroRNAs in cancer
T96256	hsa04530	Tight junction
T96256	hsa04670	Leukocyte transendothelial migration
T96256	hsa04810	Regulation of actin cytoskeleton
T96256	hsa04971	Gastric acid secretion
T96256	hsa05130	Pathogenic Escherichia coli infection
T96256	hsa05205	Proteoglycans in cancer
T96256	hsa05206	MicroRNAs in cancer
T96301	hsa04140	Autophagy - animal
T96301	hsa04150	mTOR signaling pathway
T96311	hsa04120	Ubiquitin mediated proteolysis
T97655	hsa00230	Purine metabolism
T97655	hsa04015	Rap1 signaling pathway
T97655	hsa04020	Calcium signaling pathway
T97655	hsa04022	cGMP-PKG signaling pathway
T97655	hsa04024	cAMP signaling pathway
T97655	hsa04062	Chemokine signaling pathway
T97655	hsa04114	Oocyte meiosis
T97655	hsa04261	Adrenergic signaling in cardiomyocytes
T97655	hsa04270	Vascular smooth muscle contraction
T97655	hsa04540	Gap junction
T97655	hsa04611	Platelet activation
T97655	hsa04713	Circadian entrainment
T97655	hsa04723	Retrograde endocannabinoid signaling
T97655	hsa04724	Glutamatergic synapse
T97655	hsa04725	Cholinergic synapse
T97655	hsa04727	GABAergic synapse
T97655	hsa04750	Inflammatory mediator regulation of TRP channels
T97655	hsa04911	Insulin secretion
T97655	hsa04912	GnRH signaling pathway
T97655	hsa04913	Ovarian steroidogenesis
T97655	hsa04914	Progesterone-mediated oocyte maturation
T97655	hsa04915	Estrogen signaling pathway
T97655	hsa04916	Melanogenesis
T97655	hsa04918	Thyroid hormone synthesis
T97655	hsa04921	Oxytocin signaling pathway
T97655	hsa04922	Glucagon signaling pathway
T97655	hsa04923	Regulation of lipolysis in adipocytes
T97655	hsa04970	Salivary secretion
T97655	hsa04971	Gastric acid secretion
T97655	hsa04972	Pancreatic secretion
T97655	hsa04976	Bile secretion
T97655	hsa05032	Morphine addiction
T97655	hsa05166	HTLV-I infection
T97655	hsa05200	Pathways in cancer
T97655	hsa05414	Dilated cardiomyopathy
T97783	hsa04514	Cell adhesion molecules (CAMs)
T97783	hsa04620	Toll-like receptor signaling pathway
T97783	hsa04672	Intestinal immune network for IgA production
T97783	hsa04940	Type I diabetes mellitus
T97783	hsa05202	Transcriptional misregulation in cancer
T97783	hsa05320	Autoimmune thyroid disease
T97783	hsa05322	Systemic lupus erythematosus
T97783	hsa05323	Rheumatoid arthritis
T97783	hsa05330	Allograft rejection
T97783	hsa05332	Graft-versus-host disease
T97783	hsa05416	Viral myocarditis
T98179	hsa00770	Pantothenate and CoA biosynthesis
T98179	hsa01100	Metabolic pathways
T98275	hsa04024	cAMP signaling pathway
T98275	hsa04066	HIF-1 signaling pathway
T98275	hsa04068	FoxO signaling pathway
T98275	hsa04110	Cell cycle
T98275	hsa04310	Wnt signaling pathway
T98275	hsa04330	Notch signaling pathway
T98275	hsa04350	TGF-beta signaling pathway
T98275	hsa04520	Adherens junction
T98275	hsa04630	Jak-STAT signaling pathway
T98275	hsa04720	Long-term potentiation
T98275	hsa04916	Melanogenesis
T98275	hsa04919	Thyroid hormone signaling pathway
T98275	hsa04922	Glucagon signaling pathway
T98275	hsa05016	Huntington's disease
T98275	hsa05152	Tuberculosis
T98275	hsa05161	Hepatitis B
T98275	hsa05164	Influenza A
T98275	hsa05166	HTLV-I infection
T98275	hsa05168	Herpes simplex infection
T98275	hsa05169	Epstein-Barr virus infection
T98275	hsa05200	Pathways in cancer
T98275	hsa05203	Viral carcinogenesis
T98275	hsa05206	MicroRNAs in cancer
T98275	hsa05211	Renal cell carcinoma
T98275	hsa05215	Prostate cancer
T98315	hsa00100	Steroid biosynthesis
T99402	hsa04080	Neuroactive ligand-receptor interaction
T99402	hsa04724	Glutamatergic synapse
T99402	hsa04742	Taste transduction
T99912	hsa00380	Tryptophan metabolism
T99912	hsa01100	Metabolic pathways
