
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T55689	hsa04910	Insulin signaling pathway
T55709	hsa00564	Glycerophospholipid metabolism
T55709	hsa01100	Metabolic pathways
T55709	hsa05231	Choline metabolism in cancer
T55729	hsa04010	MAPK signaling pathway
T55729	hsa04015	Rap1 signaling pathway
T55729	hsa04068	FoxO signaling pathway
T55729	hsa04071	Sphingolipid signaling pathway
T55729	hsa04261	Adrenergic signaling in cardiomyocytes
T55729	hsa04370	VEGF signaling pathway
T55729	hsa04380	Osteoclast differentiation
T55729	hsa04550	Signaling pathways regulating pluripotency of stem cells
T55729	hsa04611	Platelet activation
T55729	hsa04620	Toll-like receptor signaling pathway
T55729	hsa04621	NOD-like receptor signaling pathway
T55729	hsa04622	RIG-I-like receptor signaling pathway
T55729	hsa04660	T cell receptor signaling pathway
T55729	hsa04664	Fc epsilon RI signaling pathway
T55729	hsa04668	TNF signaling pathway
T55729	hsa04670	Leukocyte transendothelial migration
T55729	hsa04722	Neurotrophin signaling pathway
T55729	hsa04723	Retrograde endocannabinoid signaling
T55729	hsa04728	Dopaminergic synapse
T55729	hsa04750	Inflammatory mediator regulation of TRP channels
T55729	hsa04912	GnRH signaling pathway
T55729	hsa04914	Progesterone-mediated oocyte maturation
T55729	hsa04917	Prolactin signaling pathway
T55729	hsa05014	Amyotrophic lateral sclerosis (ALS)
T55729	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T55729	hsa05131	Shigellosis
T55729	hsa05132	Salmonella infection
T55729	hsa05133	Pertussis
T55729	hsa05140	Leishmaniasis
T55729	hsa05142	Chagas disease (American trypanosomiasis)
T55729	hsa05145	Toxoplasmosis
T55729	hsa05152	Tuberculosis
T55729	hsa05160	Hepatitis C
T55729	hsa05164	Influenza A
T55729	hsa05169	Epstein-Barr virus infection
T55729	hsa05205	Proteoglycans in cancer
T55815	hsa04080	Neuroactive ligand-receptor interaction
T55826	hsa00260	Glycine, serine and threonine metabolism
T55826	hsa00460	Cyanoamino acid metabolism
T55826	hsa00630	Glyoxylate and dicarboxylate metabolism
T55826	hsa00670	One carbon pool by folate
T55826	hsa01100	Metabolic pathways
T55826	hsa01130	Biosynthesis of antibiotics
T55826	hsa01200	Carbon metabolism
T55826	hsa01230	Biosynthesis of amino acids
T55860	hsa04060	Cytokine-cytokine receptor interaction
T55916	hsa04725	Cholinergic synapse
T55922	hsa00270	Cysteine and methionine metabolism
T55922	hsa00330	Arginine and proline metabolism
T55922	hsa01100	Metabolic pathways
T55959	hsa04728	Dopaminergic synapse
T55959	hsa05012	Parkinson's disease
T55959	hsa05030	Cocaine addiction
T55959	hsa05031	Amphetamine addiction
T55959	hsa05034	Alcoholism
T55986	hsa03050	Proteasome
T56175	hsa00100	Steroid biosynthesis
T56175	hsa01100	Metabolic pathways
T56175	hsa01130	Biosynthesis of antibiotics
T56272	hsa04024	cAMP signaling pathway
T56308	hsa04060	Cytokine-cytokine receptor interaction
T56308	hsa04630	Jak-STAT signaling pathway
T56308	hsa04640	Hematopoietic cell lineage
T56308	hsa05323	Rheumatoid arthritis
T56362	hsa05231	Choline metabolism in cancer
T56365	hsa04151	PI3K-Akt signaling pathway
T56365	hsa04640	Hematopoietic cell lineage
T56365	hsa04662	B cell receptor signaling pathway
T56365	hsa05169	Epstein-Barr virus infection
T56365	hsa05340	Primary immunodeficiency
T56418	hsa05223	Non-small cell lung cancer
T56510	hsa04014	Ras signaling pathway
T56510	hsa04064	NF-kappa B signaling pathway
T56510	hsa04151	PI3K-Akt signaling pathway
T56510	hsa04210	Apoptosis
T56510	hsa04630	Jak-STAT signaling pathway
T56510	hsa05014	Amyotrophic lateral sclerosis (ALS)
T56510	hsa05145	Toxoplasmosis
T56510	hsa05166	HTLV-I infection
T56510	hsa05200	Pathways in cancer
T56510	hsa05202	Transcriptional misregulation in cancer
T56510	hsa05212	Pancreatic cancer
T56510	hsa05220	Chronic myeloid leukemia
T56510	hsa05222	Small cell lung cancer
T56545	hsa03320	PPAR signaling pathway
T56545	hsa04975	Fat digestion and absorption
T56545	hsa04977	Vitamin digestion and absorption
T56545	hsa05143	African trypanosomiasis
T56697	hsa04310	Wnt signaling pathway
T56923	hsa04060	Cytokine-cytokine receptor interaction
T56923	hsa04062	Chemokine signaling pathway
T56923	hsa04144	Endocytosis
T56923	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T57011	hsa04064	NF-kappa B signaling pathway
T57011	hsa04514	Cell adhesion molecules (CAMs)
T57011	hsa04650	Natural killer cell mediated cytotoxicity
T57011	hsa04668	TNF signaling pathway
T57011	hsa04670	Leukocyte transendothelial migration
T57011	hsa05143	African trypanosomiasis
T57011	hsa05144	Malaria
T57011	hsa05150	Staphylococcus aureus infection
T57011	hsa05164	Influenza A
T57011	hsa05166	HTLV-I infection
T57011	hsa05169	Epstein-Barr virus infection
T57011	hsa05323	Rheumatoid arthritis
T57011	hsa05416	Viral myocarditis
T57059	hsa04110	Cell cycle
T57059	hsa05161	Hepatitis B
T57059	hsa05166	HTLV-I infection
T57059	hsa05200	Pathways in cancer
T57059	hsa05206	MicroRNAs in cancer
T57059	hsa05212	Pancreatic cancer
T57059	hsa05214	Glioma
T57059	hsa05215	Prostate cancer
T57059	hsa05218	Melanoma
T57059	hsa05219	Bladder cancer
T57059	hsa05220	Chronic myeloid leukemia
T57059	hsa05222	Small cell lung cancer
T57059	hsa05223	Non-small cell lung cancer
T57278	hsa04014	Ras signaling pathway
T57278	hsa04015	Rap1 signaling pathway
T57278	hsa04151	PI3K-Akt signaling pathway
T57278	hsa04360	Axon guidance
T57291	hsa03015	mRNA surveillance pathway
T57291	hsa04071	Sphingolipid signaling pathway
T57291	hsa04114	Oocyte meiosis
T57291	hsa04151	PI3K-Akt signaling pathway
T57291	hsa04152	AMPK signaling pathway
T57291	hsa04261	Adrenergic signaling in cardiomyocytes
T57291	hsa04728	Dopaminergic synapse
T57392	hsa00980	Metabolism of xenobiotics by cytochrome P450
T57392	hsa00982	Drug metabolism - cytochrome P450
T57392	hsa04726	Serotonergic synapse
T57700	hsa04014	Ras signaling pathway
T57700	hsa04015	Rap1 signaling pathway
T57700	hsa04060	Cytokine-cytokine receptor interaction
T57700	hsa04144	Endocytosis
T57700	hsa04151	PI3K-Akt signaling pathway
T57700	hsa04640	Hematopoietic cell lineage
T57700	hsa04916	Melanogenesis
T57700	hsa05200	Pathways in cancer
T57700	hsa05221	Acute myeloid leukemia
T57700	hsa05230	Central carbon metabolism in cancer
T57943	hsa04010	MAPK signaling pathway
T57943	hsa04115	p53 signaling pathway
T57943	hsa04210	Apoptosis
T57943	hsa04650	Natural killer cell mediated cytotoxicity
T57943	hsa04668	TNF signaling pathway
T57943	hsa04726	Serotonergic synapse
T57943	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T57943	hsa05010	Alzheimer's disease
T57943	hsa05012	Parkinson's disease
T57943	hsa05014	Amyotrophic lateral sclerosis (ALS)
T57943	hsa05016	Huntington's disease
T57943	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T57943	hsa05133	Pertussis
T57943	hsa05134	Legionellosis
T57943	hsa05145	Toxoplasmosis
T57943	hsa05146	Amoebiasis
T57943	hsa05152	Tuberculosis
T57943	hsa05161	Hepatitis B
T57943	hsa05168	Herpes simplex infection
T57943	hsa05200	Pathways in cancer
T57943	hsa05203	Viral carcinogenesis
T57943	hsa05205	Proteoglycans in cancer
T57943	hsa05206	MicroRNAs in cancer
T57943	hsa05210	Colorectal cancer
T57943	hsa05416	Viral myocarditis
T58238	hsa04514	Cell adhesion molecules (CAMs)
T58238	hsa04620	Toll-like receptor signaling pathway
T58238	hsa04672	Intestinal immune network for IgA production
T58238	hsa04940	Type I diabetes mellitus
T58238	hsa05320	Autoimmune thyroid disease
T58238	hsa05322	Systemic lupus erythematosus
T58238	hsa05323	Rheumatoid arthritis
T58238	hsa05330	Allograft rejection
T58238	hsa05332	Graft-versus-host disease
T58238	hsa05416	Viral myocarditis
T58298	hsa00230	Purine metabolism
T58298	hsa00240	Pyrimidine metabolism
T58298	hsa05169	Epstein-Barr virus infection
T58440	hsa04728	Dopaminergic synapse
T58449	hsa03022	Basal transcription factors
T58449	hsa03420	Nucleotide excision repair
T58449	hsa04110	Cell cycle
T58454	hsa04010	MAPK signaling pathway
T58454	hsa04014	Ras signaling pathway
T58454	hsa04015	Rap1 signaling pathway
T58454	hsa04144	Endocytosis
T58454	hsa04151	PI3K-Akt signaling pathway
T58454	hsa04550	Signaling pathways regulating pluripotency of stem cells
T58454	hsa04810	Regulation of actin cytoskeleton
T58454	hsa05200	Pathways in cancer
T58454	hsa05215	Prostate cancer
T58454	hsa05230	Central carbon metabolism in cancer
T58470	hsa03030	DNA replication
T58470	hsa03410	Base excision repair
T58470	hsa03420	Nucleotide excision repair
T58470	hsa03430	Mismatch repair
T58470	hsa04110	Cell cycle
T58470	hsa05161	Hepatitis B
T58470	hsa05166	HTLV-I infection
T58474	hsa04014	Ras signaling pathway
T58474	hsa04015	Rap1 signaling pathway
T58474	hsa04022	cGMP-PKG signaling pathway
T58474	hsa04024	cAMP signaling pathway
T58474	hsa04062	Chemokine signaling pathway
T58474	hsa04071	Sphingolipid signaling pathway
T58474	hsa04144	Endocytosis
T58474	hsa04270	Vascular smooth muscle contraction
T58474	hsa04310	Wnt signaling pathway
T58474	hsa04350	TGF-beta signaling pathway
T58474	hsa04360	Axon guidance
T58474	hsa04510	Focal adhesion
T58474	hsa04520	Adherens junction
T58474	hsa04530	Tight junction
T58474	hsa04611	Platelet activation
T58474	hsa04660	T cell receptor signaling pathway
T58474	hsa04670	Leukocyte transendothelial migration
T58474	hsa04722	Neurotrophin signaling pathway
T58474	hsa04810	Regulation of actin cytoskeleton
T58474	hsa04921	Oxytocin signaling pathway
T58474	hsa04972	Pancreatic secretion
T58474	hsa05100	Bacterial invasion of epithelial cells
T58474	hsa05130	Pathogenic Escherichia coli infection
T58474	hsa05133	Pertussis
T58474	hsa05152	Tuberculosis
T58474	hsa05200	Pathways in cancer
T58474	hsa05203	Viral carcinogenesis
T58474	hsa05205	Proteoglycans in cancer
T58474	hsa05206	MicroRNAs in cancer
T58474	hsa05210	Colorectal cancer
T58479	hsa04014	Ras signaling pathway
T58479	hsa04015	Rap1 signaling pathway
T58479	hsa04060	Cytokine-cytokine receptor interaction
T58479	hsa04066	HIF-1 signaling pathway
T58479	hsa04150	mTOR signaling pathway
T58479	hsa04151	PI3K-Akt signaling pathway
T58479	hsa04370	VEGF signaling pathway
T58479	hsa04510	Focal adhesion
T58479	hsa05200	Pathways in cancer
T58479	hsa05205	Proteoglycans in cancer
T58479	hsa05206	MicroRNAs in cancer
T58479	hsa05211	Renal cell carcinoma
T58479	hsa05212	Pancreatic cancer
T58479	hsa05219	Bladder cancer
T58479	hsa05323	Rheumatoid arthritis
T58496	hsa04750	Inflammatory mediator regulation of TRP channels
T58589	hsa04020	Calcium signaling pathway
T58589	hsa04080	Neuroactive ligand-receptor interaction
T58589	hsa04610	Complement and coagulation cascades
T58589	hsa04750	Inflammatory mediator regulation of TRP channels
T58589	hsa04810	Regulation of actin cytoskeleton
T58589	hsa05200	Pathways in cancer
T58716	hsa00600	Sphingolipid metabolism
T58716	hsa01100	Metabolic pathways
T58921	hsa03320	PPAR signaling pathway
T58921	hsa04152	AMPK signaling pathway
T58921	hsa04380	Osteoclast differentiation
T58921	hsa05016	Huntington's disease
T58921	hsa05200	Pathways in cancer
T58921	hsa05202	Transcriptional misregulation in cancer
T58921	hsa05216	Thyroid cancer
T58940	hsa04726	Serotonergic synapse
T58970	hsa04010	MAPK signaling pathway
T58970	hsa04012	ErbB signaling pathway
T58970	hsa04014	Ras signaling pathway
T58970	hsa04015	Rap1 signaling pathway
T58970	hsa04022	cGMP-PKG signaling pathway
T58970	hsa04024	cAMP signaling pathway
T58970	hsa04062	Chemokine signaling pathway
T58970	hsa04066	HIF-1 signaling pathway
T58970	hsa04068	FoxO signaling pathway
T58970	hsa04071	Sphingolipid signaling pathway
T58970	hsa04114	Oocyte meiosis
T58970	hsa04150	mTOR signaling pathway
T58970	hsa04151	PI3K-Akt signaling pathway
T58970	hsa04261	Adrenergic signaling in cardiomyocytes
T58970	hsa04270	Vascular smooth muscle contraction
T58970	hsa04320	Dorso-ventral axis formation
T58970	hsa04350	TGF-beta signaling pathway
T58970	hsa04360	Axon guidance
T58970	hsa04370	VEGF signaling pathway
T58970	hsa04380	Osteoclast differentiation
T58970	hsa04510	Focal adhesion
T58970	hsa04520	Adherens junction
T58970	hsa04540	Gap junction
T58970	hsa04550	Signaling pathways regulating pluripotency of stem cells
T58970	hsa04611	Platelet activation
T58970	hsa04620	Toll-like receptor signaling pathway
T58970	hsa04621	NOD-like receptor signaling pathway
T58970	hsa04650	Natural killer cell mediated cytotoxicity
T58970	hsa04660	T cell receptor signaling pathway
T58970	hsa04662	B cell receptor signaling pathway
T58970	hsa04664	Fc epsilon RI signaling pathway
T58970	hsa04666	Fc gamma R-mediated phagocytosis
T58970	hsa04668	TNF signaling pathway
T58970	hsa04713	Circadian entrainment
T58970	hsa04720	Long-term potentiation
T58970	hsa04722	Neurotrophin signaling pathway
T58970	hsa04723	Retrograde endocannabinoid signaling
T58970	hsa04724	Glutamatergic synapse
T58970	hsa04725	Cholinergic synapse
T58970	hsa04726	Serotonergic synapse
T58970	hsa04730	Long-term depression
T58970	hsa04810	Regulation of actin cytoskeleton
T58970	hsa04910	Insulin signaling pathway
T58970	hsa04912	GnRH signaling pathway
T58970	hsa04914	Progesterone-mediated oocyte maturation
T58970	hsa04915	Estrogen signaling pathway
T58970	hsa04916	Melanogenesis
T58970	hsa04917	Prolactin signaling pathway
T58970	hsa04919	Thyroid hormone signaling pathway
T58970	hsa04921	Oxytocin signaling pathway
T58970	hsa04930	Type II diabetes mellitus
T58970	hsa04960	Aldosterone-regulated sodium reabsorption
T58970	hsa05010	Alzheimer's disease
T58970	hsa05020	Prion diseases
T58970	hsa05034	Alcoholism
T58970	hsa05131	Shigellosis
T58970	hsa05132	Salmonella infection
T58970	hsa05133	Pertussis
T58970	hsa05140	Leishmaniasis
T58970	hsa05142	Chagas disease (American trypanosomiasis)
T58970	hsa05145	Toxoplasmosis
T58970	hsa05152	Tuberculosis
T58970	hsa05160	Hepatitis C
T58970	hsa05161	Hepatitis B
T58970	hsa05164	Influenza A
T58970	hsa05200	Pathways in cancer
T58970	hsa05203	Viral carcinogenesis
T58970	hsa05205	Proteoglycans in cancer
T58970	hsa05206	MicroRNAs in cancer
T58970	hsa05210	Colorectal cancer
T58970	hsa05211	Renal cell carcinoma
T58970	hsa05212	Pancreatic cancer
T58970	hsa05213	Endometrial cancer
T58970	hsa05214	Glioma
T58970	hsa05215	Prostate cancer
T58970	hsa05216	Thyroid cancer
T58970	hsa05218	Melanoma
T58970	hsa05219	Bladder cancer
T58970	hsa05220	Chronic myeloid leukemia
T58970	hsa05221	Acute myeloid leukemia
T58970	hsa05223	Non-small cell lung cancer
T58970	hsa05230	Central carbon metabolism in cancer
T58970	hsa05231	Choline metabolism in cancer
T58992	hsa04022	cGMP-PKG signaling pathway
T58992	hsa04071	Sphingolipid signaling pathway
T58992	hsa04080	Neuroactive ligand-receptor interaction
T58998	hsa04130	SNARE interactions in vesicular transport
T59045	hsa00250	Alanine, aspartate and glutamate metabolism
T59045	hsa00280	Valine, leucine and isoleucine degradation
T59045	hsa00410	beta-Alanine metabolism
T59045	hsa00640	Propanoate metabolism
T59045	hsa00650	Butanoate metabolism
T59045	hsa01100	Metabolic pathways
T59045	hsa04727	GABAergic synapse
T59056	hsa00140	Steroid hormone biosynthesis
T59056	hsa01100	Metabolic pathways
T59082	hsa04145	Phagosome
T59082	hsa05152	Tuberculosis
T59082	hsa05162	Measles
T59102	hsa04010	MAPK signaling pathway
T59102	hsa04014	Ras signaling pathway
T59102	hsa04015	Rap1 signaling pathway
T59102	hsa04020	Calcium signaling pathway
T59102	hsa04060	Cytokine-cytokine receptor interaction
T59102	hsa04151	PI3K-Akt signaling pathway
T59102	hsa04510	Focal adhesion
T59102	hsa04540	Gap junction
T59102	hsa04810	Regulation of actin cytoskeleton
T59102	hsa05166	HTLV-I infection
T59102	hsa05200	Pathways in cancer
T59102	hsa05206	MicroRNAs in cancer
T59102	hsa05214	Glioma
T59102	hsa05215	Prostate cancer
T59102	hsa05218	Melanoma
T59102	hsa05230	Central carbon metabolism in cancer
T59102	hsa05231	Choline metabolism in cancer
T59174	hsa04024	cAMP signaling pathway
T59174	hsa04260	Cardiac muscle contraction
T59174	hsa04261	Adrenergic signaling in cardiomyocytes
T59174	hsa04810	Regulation of actin cytoskeleton
T59174	hsa04919	Thyroid hormone signaling pathway
T59174	hsa04970	Salivary secretion
T59174	hsa04971	Gastric acid secretion
T59174	hsa04972	Pancreatic secretion
T59174	hsa04976	Bile secretion
T59174	hsa05205	Proteoglycans in cancer
T59190	hsa04015	Rap1 signaling pathway
T59190	hsa04062	Chemokine signaling pathway
T59190	hsa04071	Sphingolipid signaling pathway
T59190	hsa04144	Endocytosis
T59190	hsa04151	PI3K-Akt signaling pathway
T59190	hsa04390	Hippo signaling pathway
T59190	hsa04530	Tight junction
T59190	hsa04611	Platelet activation
T59190	hsa04910	Insulin signaling pathway
T59190	hsa04930	Type II diabetes mellitus
T59230	hsa00120	Primary bile acid biosynthesis
T59230	hsa01100	Metabolic pathways
T59230	hsa04146	Peroxisome
T59273	hsa04068	FoxO signaling pathway
T59273	hsa04110	Cell cycle
T59273	hsa04114	Oocyte meiosis
T59273	hsa04914	Progesterone-mediated oocyte maturation
T59328	hsa04010	MAPK signaling pathway
T59328	hsa04012	ErbB signaling pathway
T59328	hsa04014	Ras signaling pathway
T59328	hsa04015	Rap1 signaling pathway
T59328	hsa04020	Calcium signaling pathway
T59328	hsa04060	Cytokine-cytokine receptor interaction
T59328	hsa04066	HIF-1 signaling pathway
T59328	hsa04068	FoxO signaling pathway
T59328	hsa04144	Endocytosis
T59328	hsa04151	PI3K-Akt signaling pathway
T59328	hsa04320	Dorso-ventral axis formation
T59328	hsa04510	Focal adhesion
T59328	hsa04520	Adherens junction
T59328	hsa04540	Gap junction
T59328	hsa04810	Regulation of actin cytoskeleton
T59328	hsa04912	GnRH signaling pathway
T59328	hsa04915	Estrogen signaling pathway
T59328	hsa04921	Oxytocin signaling pathway
T59328	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T59328	hsa05160	Hepatitis C
T59328	hsa05200	Pathways in cancer
T59328	hsa05205	Proteoglycans in cancer
T59328	hsa05206	MicroRNAs in cancer
T59328	hsa05212	Pancreatic cancer
T59328	hsa05213	Endometrial cancer
T59328	hsa05214	Glioma
T59328	hsa05215	Prostate cancer
T59328	hsa05218	Melanoma
T59328	hsa05219	Bladder cancer
T59328	hsa05223	Non-small cell lung cancer
T59328	hsa05230	Central carbon metabolism in cancer
T59328	hsa05231	Choline metabolism in cancer
T59445	hsa00040	Pentose and glucuronate interconversions
T59445	hsa00051	Fructose and mannose metabolism
T59445	hsa01100	Metabolic pathways
T59459	hsa04010	MAPK signaling pathway
T59479	hsa04064	NF-kappa B signaling pathway
T59479	hsa04120	Ubiquitin mediated proteolysis
T59479	hsa04210	Apoptosis
T59479	hsa04510	Focal adhesion
T59479	hsa04621	NOD-like receptor signaling pathway
T59479	hsa04668	TNF signaling pathway
T59479	hsa05145	Toxoplasmosis
T59479	hsa05200	Pathways in cancer
T59479	hsa05202	Transcriptional misregulation in cancer
T59479	hsa05222	Small cell lung cancer
T59550	hsa04142	Lysosome
T59604	hsa04024	cAMP signaling pathway
T59604	hsa04080	Neuroactive ligand-receptor interaction
T59626	hsa04080	Neuroactive ligand-receptor interaction
T59631	hsa04514	Cell adhesion molecules (CAMs)
T59631	hsa04660	T cell receptor signaling pathway
T59654	hsa04068	FoxO signaling pathway
T59679	hsa04020	Calcium signaling pathway
T59679	hsa04024	cAMP signaling pathway
T59679	hsa04080	Neuroactive ligand-receptor interaction
T59679	hsa04726	Serotonergic synapse
T59881	hsa04020	Calcium signaling pathway
T59881	hsa04080	Neuroactive ligand-receptor interaction
T59881	hsa04270	Vascular smooth muscle contraction
T59929	hsa00240	Pyrimidine metabolism
T59929	hsa00983	Drug metabolism - other enzymes
T59929	hsa01100	Metabolic pathways
T59929	hsa05219	Bladder cancer
T60182	hsa04080	Neuroactive ligand-receptor interaction
T60182	hsa04922	Glucagon signaling pathway
T60213	hsa04060	Cytokine-cytokine receptor interaction
T60213	hsa04350	TGF-beta signaling pathway
T60213	hsa04390	Hippo signaling pathway
T60213	hsa04550	Signaling pathways regulating pluripotency of stem cells
T60330	hsa04020	Calcium signaling pathway
T60330	hsa04080	Neuroactive ligand-receptor interaction
T60433	hsa04640	Hematopoietic cell lineage
T60514	hsa04512	ECM-receptor interaction
T60514	hsa04611	Platelet activation
T60526	hsa04514	Cell adhesion molecules (CAMs)
T60529	hsa00590	Arachidonic acid metabolism
T60529	hsa01100	Metabolic pathways
T60529	hsa04611	Platelet activation
T60529	hsa04726	Serotonergic synapse
T60606	hsa04024	cAMP signaling pathway
T60606	hsa04080	Neuroactive ligand-receptor interaction
T60606	hsa04918	Thyroid hormone synthesis
T60606	hsa05320	Autoimmune thyroid disease
T60631	hsa04144	Endocytosis
T60631	hsa05200	Pathways in cancer
T60631	hsa05216	Thyroid cancer
T60631	hsa05230	Central carbon metabolism in cancer
T60693	hsa04080	Neuroactive ligand-receptor interaction
T60708	hsa04610	Complement and coagulation cascades
T60708	hsa05020	Prion diseases
T60708	hsa05133	Pertussis
T60708	hsa05150	Staphylococcus aureus infection
T60708	hsa05168	Herpes simplex infection
T60708	hsa05322	Systemic lupus erythematosus
T60724	hsa04310	Wnt signaling pathway
T60857	hsa00140	Steroid hormone biosynthesis
T60857	hsa00590	Arachidonic acid metabolism
T60857	hsa01100	Metabolic pathways
T60857	hsa04913	Ovarian steroidogenesis
T61033	hsa04060	Cytokine-cytokine receptor interaction
T61033	hsa04630	Jak-STAT signaling pathway
T61243	hsa04080	Neuroactive ligand-receptor interaction
T61243	hsa04724	Glutamatergic synapse
T61400	hsa00240	Pyrimidine metabolism
T61400	hsa01100	Metabolic pathways
T61581	hsa00230	Purine metabolism
T61581	hsa04022	cGMP-PKG signaling pathway
T61581	hsa04270	Vascular smooth muscle contraction
T61581	hsa04540	Gap junction
T61581	hsa04611	Platelet activation
T61581	hsa04713	Circadian entrainment
T61581	hsa04730	Long-term depression
T61581	hsa04921	Oxytocin signaling pathway
T61581	hsa04970	Salivary secretion
T61622	hsa04614	Renin-angiotensin system
T61657	hsa05200	Pathways in cancer
T61657	hsa05222	Small cell lung cancer
T61657	hsa05223	Non-small cell lung cancer
T61698	hsa04060	Cytokine-cytokine receptor interaction
T61698	hsa04151	PI3K-Akt signaling pathway
T61698	hsa04630	Jak-STAT signaling pathway
T61698	hsa04660	T cell receptor signaling pathway
T61698	hsa04672	Intestinal immune network for IgA production
T61698	hsa04940	Type I diabetes mellitus
T61698	hsa05142	Chagas disease (American trypanosomiasis)
T61698	hsa05162	Measles
T61698	hsa05166	HTLV-I infection
T61698	hsa05320	Autoimmune thyroid disease
T61698	hsa05321	Inflammatory bowel disease (IBD)
T61698	hsa05330	Allograft rejection
T61698	hsa05332	Graft-versus-host disease
T61744	hsa00230	Purine metabolism
T61744	hsa04024	cAMP signaling pathway
T61744	hsa05032	Morphine addiction
T61746	hsa04142	Lysosome
T61746	hsa04612	Antigen processing and presentation
T61792	hsa02010	ABC transporters
T61792	hsa04976	Bile secretion
T62073	hsa00330	Arginine and proline metabolism
T62073	hsa01100	Metabolic pathways
T62073	hsa01130	Biosynthesis of antibiotics
T62184	hsa04727	GABAergic synapse
T62193	hsa00340	Histidine metabolism
T62193	hsa00350	Tyrosine metabolism
T62193	hsa00360	Phenylalanine metabolism
T62193	hsa00380	Tryptophan metabolism
T62193	hsa01100	Metabolic pathways
T62193	hsa04726	Serotonergic synapse
T62193	hsa04728	Dopaminergic synapse
T62193	hsa05030	Cocaine addiction
T62193	hsa05031	Amphetamine addiction
T62193	hsa05034	Alcoholism
T62241	hsa04060	Cytokine-cytokine receptor interaction
T62241	hsa05321	Inflammatory bowel disease (IBD)
T62241	hsa05323	Rheumatoid arthritis
T62266	hsa00380	Tryptophan metabolism
T62266	hsa01100	Metabolic pathways
T62266	hsa05143	African trypanosomiasis
T62276	hsa04014	Ras signaling pathway
T62276	hsa04015	Rap1 signaling pathway
T62276	hsa04020	Calcium signaling pathway
T62276	hsa04024	cAMP signaling pathway
T62276	hsa04080	Neuroactive ligand-receptor interaction
T62276	hsa04713	Circadian entrainment
T62276	hsa04720	Long-term potentiation
T62276	hsa04724	Glutamatergic synapse
T62276	hsa05010	Alzheimer's disease
T62276	hsa05014	Amyotrophic lateral sclerosis (ALS)
T62276	hsa05016	Huntington's disease
T62276	hsa05030	Cocaine addiction
T62276	hsa05031	Amphetamine addiction
T62276	hsa05033	Nicotine addiction
T62276	hsa05034	Alcoholism
T62292	hsa04080	Neuroactive ligand-receptor interaction
T62292	hsa04723	Retrograde endocannabinoid signaling
T62292	hsa04727	GABAergic synapse
T62292	hsa05032	Morphine addiction
T62292	hsa05033	Nicotine addiction
T62306	hsa04080	Neuroactive ligand-receptor interaction
T62390	hsa00350	Tyrosine metabolism
T62390	hsa01100	Metabolic pathways
T62390	hsa04728	Dopaminergic synapse
T62390	hsa04917	Prolactin signaling pathway
T62390	hsa05012	Parkinson's disease
T62390	hsa05030	Cocaine addiction
T62390	hsa05031	Amphetamine addiction
T62390	hsa05034	Alcoholism
T62431	hsa04064	NF-kappa B signaling pathway
T62431	hsa04151	PI3K-Akt signaling pathway
T62431	hsa04380	Osteoclast differentiation
T62431	hsa04611	Platelet activation
T62431	hsa04650	Natural killer cell mediated cytotoxicity
T62431	hsa04662	B cell receptor signaling pathway
T62431	hsa04664	Fc epsilon RI signaling pathway
T62431	hsa04666	Fc gamma R-mediated phagocytosis
T62431	hsa05152	Tuberculosis
T62431	hsa05169	Epstein-Barr virus infection
T62431	hsa05203	Viral carcinogenesis
T62449	hsa04110	Cell cycle
T62449	hsa04115	p53 signaling pathway
T62449	hsa05166	HTLV-I infection
T62449	hsa05203	Viral carcinogenesis
T62460	hsa04151	PI3K-Akt signaling pathway
T62460	hsa04380	Osteoclast differentiation
T62460	hsa04550	Signaling pathways regulating pluripotency of stem cells
T62460	hsa04630	Jak-STAT signaling pathway
T62460	hsa05140	Leishmaniasis
T62460	hsa05145	Toxoplasmosis
T62460	hsa05152	Tuberculosis
T62460	hsa05160	Hepatitis C
T62460	hsa05161	Hepatitis B
T62460	hsa05162	Measles
T62460	hsa05164	Influenza A
T62460	hsa05166	HTLV-I infection
T62460	hsa05168	Herpes simplex infection
T62460	hsa05169	Epstein-Barr virus infection
T62460	hsa05200	Pathways in cancer
T62460	hsa05203	Viral carcinogenesis
T62460	hsa05212	Pancreatic cancer
T62548	hsa04062	Chemokine signaling pathway
T62548	hsa04144	Endocytosis
T62548	hsa04724	Glutamatergic synapse
T62548	hsa05032	Morphine addiction
T62705	hsa04514	Cell adhesion molecules (CAMs)
T62705	hsa04660	T cell receptor signaling pathway
