
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for TTD successful targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T50912	hsa05202	Transcriptional misregulation in cancer
T50912	hsa05320	Autoimmune thyroid disease
T50912	hsa05322	Systemic lupus erythematosus
T50912	hsa05323	Rheumatoid arthritis
T50912	hsa05330	Allograft rejection
T50912	hsa05332	Graft-versus-host disease
T50912	hsa05416	Viral myocarditis
T50942	hsa04014	Ras signaling pathway
T50942	hsa04015	Rap1 signaling pathway
T50942	hsa04060	Cytokine-cytokine receptor interaction
T50942	hsa04151	PI3K-Akt signaling pathway
T50942	hsa04722	Neurotrophin signaling pathway
T50942	hsa05202	Transcriptional misregulation in cancer
T51115	hsa04010	MAPK signaling pathway
T51115	hsa04020	Calcium signaling pathway
T51115	hsa04022	cGMP-PKG signaling pathway
T51115	hsa04024	cAMP signaling pathway
T51115	hsa04260	Cardiac muscle contraction
T51115	hsa04261	Adrenergic signaling in cardiomyocytes
T51115	hsa04270	Vascular smooth muscle contraction
T51115	hsa04713	Circadian entrainment
T51115	hsa04720	Long-term potentiation
T51115	hsa04723	Retrograde endocannabinoid signaling
T51115	hsa04724	Glutamatergic synapse
T51115	hsa04725	Cholinergic synapse
T51115	hsa04726	Serotonergic synapse
T51115	hsa04727	GABAergic synapse
T51115	hsa04728	Dopaminergic synapse
T51115	hsa04911	Insulin secretion
T51115	hsa04912	GnRH signaling pathway
T51115	hsa04921	Oxytocin signaling pathway
T51115	hsa04930	Type II diabetes mellitus
T51115	hsa05010	Alzheimer's disease
T51115	hsa05031	Amphetamine addiction
T51115	hsa05410	Hypertrophic cardiomyopathy (HCM)
T51115	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T51115	hsa05414	Dilated cardiomyopathy
T51120	hsa00350	Tyrosine metabolism
T51120	hsa01100	Metabolic pathways
T51120	hsa04918	Thyroid hormone synthesis
T51120	hsa05320	Autoimmune thyroid disease
T51282	hsa04022	cGMP-PKG signaling pathway
T51282	hsa04024	cAMP signaling pathway
T51282	hsa04062	Chemokine signaling pathway
T51282	hsa04071	Sphingolipid signaling pathway
T51282	hsa04270	Vascular smooth muscle contraction
T51282	hsa04350	TGF-beta signaling pathway
T51282	hsa04360	Axon guidance
T51282	hsa04510	Focal adhesion
T51282	hsa04611	Platelet activation
T51282	hsa04670	Leukocyte transendothelial migration
T51282	hsa04810	Regulation of actin cytoskeleton
T51282	hsa04921	Oxytocin signaling pathway
T51282	hsa05130	Pathogenic Escherichia coli infection
T51282	hsa05131	Shigellosis
T51282	hsa05132	Salmonella infection
T51282	hsa05200	Pathways in cancer
T51282	hsa05205	Proteoglycans in cancer
T51282	hsa05206	MicroRNAs in cancer
T51408	hsa04020	Calcium signaling pathway
T51408	hsa04022	cGMP-PKG signaling pathway
T51408	hsa04080	Neuroactive ligand-receptor interaction
T51408	hsa04144	Endocytosis
T51408	hsa04970	Salivary secretion
T51426	hsa04976	Bile secretion
T51452	hsa04080	Neuroactive ligand-receptor interaction
T51452	hsa04723	Retrograde endocannabinoid signaling
T51452	hsa04727	GABAergic synapse
T51452	hsa05032	Morphine addiction
T51452	hsa05033	Nicotine addiction
T51487	hsa04080	Neuroactive ligand-receptor interaction
T51487	hsa04723	Retrograde endocannabinoid signaling
T51487	hsa04727	GABAergic synapse
T51487	hsa05032	Morphine addiction
T51487	hsa05033	Nicotine addiction
T51666	hsa00190	Oxidative phosphorylation
T51666	hsa04966	Collecting duct acid secretion
T51666	hsa04971	Gastric acid secretion
T52173	hsa04742	Taste transduction
T52173	hsa04960	Aldosterone-regulated sodium reabsorption
T52227	hsa00240	Pyrimidine metabolism
T52227	hsa00670	One carbon pool by folate
T52227	hsa01100	Metabolic pathways
T52450	hsa03320	PPAR signaling pathway
T52450	hsa05200	Pathways in cancer
T52450	hsa05219	Bladder cancer
T52450	hsa05323	Rheumatoid arthritis
T52522	hsa04020	Calcium signaling pathway
T52522	hsa04022	cGMP-PKG signaling pathway
T52522	hsa04024	cAMP signaling pathway
T52522	hsa04080	Neuroactive ligand-receptor interaction
T52522	hsa04144	Endocytosis
T52522	hsa04261	Adrenergic signaling in cardiomyocytes
T52522	hsa04970	Salivary secretion
T53024	hsa04024	cAMP signaling pathway
T53024	hsa04080	Neuroactive ligand-receptor interaction
T53024	hsa04971	Gastric acid secretion
T53103	hsa00531	Glycosaminoglycan degradation
T53103	hsa01100	Metabolic pathways
T53103	hsa04142	Lysosome
T53378	hsa00910	Nitrogen metabolism
T53378	hsa04964	Proximal tubule bicarbonate reclamation
T53381	hsa04020	Calcium signaling pathway
T53381	hsa04022	cGMP-PKG signaling pathway
T53381	hsa04080	Neuroactive ligand-receptor interaction
T53381	hsa04261	Adrenergic signaling in cardiomyocytes
T53381	hsa04270	Vascular smooth muscle contraction
T53381	hsa04970	Salivary secretion
T53524	hsa04010	MAPK signaling pathway
T53524	hsa04014	Ras signaling pathway
T53524	hsa04015	Rap1 signaling pathway
T53524	hsa04020	Calcium signaling pathway
T53524	hsa04060	Cytokine-cytokine receptor interaction
T53524	hsa04144	Endocytosis
T53524	hsa04151	PI3K-Akt signaling pathway
T53524	hsa04510	Focal adhesion
T53524	hsa04540	Gap junction
T53524	hsa04810	Regulation of actin cytoskeleton
T53524	hsa05166	HTLV-I infection
T53524	hsa05200	Pathways in cancer
T53524	hsa05206	MicroRNAs in cancer
T53524	hsa05214	Glioma
T53524	hsa05215	Prostate cancer
T53524	hsa05218	Melanoma
T53524	hsa05230	Central carbon metabolism in cancer
T53524	hsa05231	Choline metabolism in cancer
T53585	hsa00900	Terpenoid backbone biosynthesis
T53585	hsa01100	Metabolic pathways
T53585	hsa01130	Biosynthesis of antibiotics
T53585	hsa04152	AMPK signaling pathway
T53585	hsa04976	Bile secretion
T54644	hsa04010	MAPK signaling pathway
T54644	hsa04020	Calcium signaling pathway
T54644	hsa04713	Circadian entrainment
T55094	hsa04750	Inflammatory mediator regulation of TRP channels
T55285	hsa04080	Neuroactive ligand-receptor interaction
T55654	hsa02010	ABC transporters
T55654	hsa04024	cAMP signaling pathway
T55654	hsa04152	AMPK signaling pathway
T55654	hsa04971	Gastric acid secretion
T55654	hsa04972	Pancreatic secretion
T55654	hsa04976	Bile secretion
T55654	hsa05110	Vibrio cholerae infection
T55689	hsa04024	cAMP signaling pathway
T55689	hsa04152	AMPK signaling pathway
T55689	hsa04910	Insulin signaling pathway
T55815	hsa04080	Neuroactive ligand-receptor interaction
T55922	hsa00270	Cysteine and methionine metabolism
T55922	hsa00330	Arginine and proline metabolism
T55922	hsa01100	Metabolic pathways
T55959	hsa04728	Dopaminergic synapse
T55959	hsa05012	Parkinson's disease
T55959	hsa05030	Cocaine addiction
T55959	hsa05031	Amphetamine addiction
T55959	hsa05034	Alcoholism
T56365	hsa04151	PI3K-Akt signaling pathway
T56365	hsa04640	Hematopoietic cell lineage
T56365	hsa04662	B cell receptor signaling pathway
T56365	hsa05169	Epstein-Barr virus infection
T56365	hsa05340	Primary immunodeficiency
T56418	hsa05223	Non-small cell lung cancer
T56923	hsa04060	Cytokine-cytokine receptor interaction
T56923	hsa04062	Chemokine signaling pathway
T56923	hsa04144	Endocytosis
T56923	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T57011	hsa04064	NF-kappa B signaling pathway
T57011	hsa04514	Cell adhesion molecules (CAMs)
T57011	hsa04650	Natural killer cell mediated cytotoxicity
T57011	hsa04668	TNF signaling pathway
T57011	hsa04670	Leukocyte transendothelial migration
T57011	hsa05143	African trypanosomiasis
T57011	hsa05144	Malaria
T57011	hsa05150	Staphylococcus aureus infection
T57011	hsa05164	Influenza A
T57011	hsa05166	HTLV-I infection
T57011	hsa05169	Epstein-Barr virus infection
T57011	hsa05323	Rheumatoid arthritis
T57011	hsa05416	Viral myocarditis
T57392	hsa00980	Metabolism of xenobiotics by cytochrome P450
T57392	hsa00982	Drug metabolism - cytochrome P450
T57392	hsa04726	Serotonergic synapse
T57700	hsa04014	Ras signaling pathway
T57700	hsa04015	Rap1 signaling pathway
T57700	hsa04060	Cytokine-cytokine receptor interaction
T57700	hsa04144	Endocytosis
T57700	hsa04151	PI3K-Akt signaling pathway
T57700	hsa04640	Hematopoietic cell lineage
T57700	hsa04916	Melanogenesis
T57700	hsa05200	Pathways in cancer
T57700	hsa05221	Acute myeloid leukemia
T57700	hsa05230	Central carbon metabolism in cancer
T58238	hsa04514	Cell adhesion molecules (CAMs)
T58238	hsa04620	Toll-like receptor signaling pathway
T58238	hsa04672	Intestinal immune network for IgA production
T58238	hsa04940	Type I diabetes mellitus
T58238	hsa05320	Autoimmune thyroid disease
T58238	hsa05322	Systemic lupus erythematosus
T58238	hsa05323	Rheumatoid arthritis
T58238	hsa05330	Allograft rejection
T58238	hsa05332	Graft-versus-host disease
T58238	hsa05416	Viral myocarditis
T58454	hsa04010	MAPK signaling pathway
T58454	hsa04014	Ras signaling pathway
T58454	hsa04015	Rap1 signaling pathway
T58454	hsa04144	Endocytosis
T58454	hsa04151	PI3K-Akt signaling pathway
T58454	hsa04550	Signaling pathways regulating pluripotency of stem cells
T58454	hsa04810	Regulation of actin cytoskeleton
T58454	hsa05200	Pathways in cancer
T58454	hsa05215	Prostate cancer
T58454	hsa05230	Central carbon metabolism in cancer
T58921	hsa03320	PPAR signaling pathway
T58921	hsa04152	AMPK signaling pathway
T58921	hsa04380	Osteoclast differentiation
T58921	hsa05016	Huntington's disease
T58921	hsa05200	Pathways in cancer
T58921	hsa05202	Transcriptional misregulation in cancer
T58921	hsa05216	Thyroid cancer
T58992	hsa04022	cGMP-PKG signaling pathway
T58992	hsa04071	Sphingolipid signaling pathway
T58992	hsa04080	Neuroactive ligand-receptor interaction
T59045	hsa00250	Alanine, aspartate and glutamate metabolism
T59045	hsa00280	Valine, leucine and isoleucine degradation
T59045	hsa00410	beta-Alanine metabolism
T59045	hsa00640	Propanoate metabolism
T59045	hsa00650	Butanoate metabolism
T59045	hsa01100	Metabolic pathways
T59045	hsa04727	GABAergic synapse
T59102	hsa04010	MAPK signaling pathway
T59102	hsa04014	Ras signaling pathway
T59102	hsa04015	Rap1 signaling pathway
T59102	hsa04020	Calcium signaling pathway
T59102	hsa04060	Cytokine-cytokine receptor interaction
T59102	hsa04151	PI3K-Akt signaling pathway
T59102	hsa04510	Focal adhesion
T59102	hsa04540	Gap junction
T59102	hsa04810	Regulation of actin cytoskeleton
T59102	hsa05166	HTLV-I infection
T59102	hsa05200	Pathways in cancer
T59102	hsa05206	MicroRNAs in cancer
T59102	hsa05214	Glioma
T59102	hsa05215	Prostate cancer
T59102	hsa05218	Melanoma
T59102	hsa05230	Central carbon metabolism in cancer
T59102	hsa05231	Choline metabolism in cancer
T59328	hsa04010	MAPK signaling pathway
T59328	hsa04012	ErbB signaling pathway
T59328	hsa04014	Ras signaling pathway
T59328	hsa04015	Rap1 signaling pathway
T59328	hsa04020	Calcium signaling pathway
T59328	hsa04060	Cytokine-cytokine receptor interaction
T59328	hsa04066	HIF-1 signaling pathway
T59328	hsa04068	FoxO signaling pathway
T59328	hsa04144	Endocytosis
T59328	hsa04151	PI3K-Akt signaling pathway
T59328	hsa04320	Dorso-ventral axis formation
T59328	hsa04510	Focal adhesion
T59328	hsa04520	Adherens junction
T59328	hsa04540	Gap junction
T59328	hsa04810	Regulation of actin cytoskeleton
T59328	hsa04912	GnRH signaling pathway
T59328	hsa04915	Estrogen signaling pathway
T59328	hsa04921	Oxytocin signaling pathway
T59328	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T59328	hsa05160	Hepatitis C
T59328	hsa05200	Pathways in cancer
T59328	hsa05205	Proteoglycans in cancer
T59328	hsa05206	MicroRNAs in cancer
T59328	hsa05212	Pancreatic cancer
T59328	hsa05213	Endometrial cancer
T59328	hsa05214	Glioma
T59328	hsa05215	Prostate cancer
T59328	hsa05218	Melanoma
T59328	hsa05219	Bladder cancer
T59328	hsa05223	Non-small cell lung cancer
T59328	hsa05230	Central carbon metabolism in cancer
T59328	hsa05231	Choline metabolism in cancer
T59604	hsa04024	cAMP signaling pathway
T59604	hsa04080	Neuroactive ligand-receptor interaction
T59631	hsa04514	Cell adhesion molecules (CAMs)
T59631	hsa04660	T cell receptor signaling pathway
T59679	hsa04020	Calcium signaling pathway
T59679	hsa04024	cAMP signaling pathway
T59679	hsa04080	Neuroactive ligand-receptor interaction
T59679	hsa04726	Serotonergic synapse
T59881	hsa04020	Calcium signaling pathway
T59881	hsa04080	Neuroactive ligand-receptor interaction
T59881	hsa04270	Vascular smooth muscle contraction
T59929	hsa00240	Pyrimidine metabolism
T59929	hsa00983	Drug metabolism - other enzymes
T59929	hsa01100	Metabolic pathways
T59929	hsa05219	Bladder cancer
T60182	hsa04080	Neuroactive ligand-receptor interaction
T60182	hsa04922	Glucagon signaling pathway
T60433	hsa04640	Hematopoietic cell lineage
T60529	hsa00590	Arachidonic acid metabolism
T60529	hsa01100	Metabolic pathways
T60529	hsa04611	Platelet activation
T60529	hsa04726	Serotonergic synapse
T60606	hsa04024	cAMP signaling pathway
T60606	hsa04080	Neuroactive ligand-receptor interaction
T60606	hsa04918	Thyroid hormone synthesis
T60606	hsa05320	Autoimmune thyroid disease
T60631	hsa04144	Endocytosis
T60631	hsa05200	Pathways in cancer
T60631	hsa05216	Thyroid cancer
T60631	hsa05230	Central carbon metabolism in cancer
T60693	hsa04080	Neuroactive ligand-receptor interaction
T60708	hsa04610	Complement and coagulation cascades
T60708	hsa05020	Prion diseases
T60708	hsa05133	Pertussis
T60708	hsa05150	Staphylococcus aureus infection
T60708	hsa05168	Herpes simplex infection
T60708	hsa05322	Systemic lupus erythematosus
T60857	hsa00140	Steroid hormone biosynthesis
T60857	hsa00590	Arachidonic acid metabolism
T60857	hsa01100	Metabolic pathways
T60857	hsa04913	Ovarian steroidogenesis
T61400	hsa00240	Pyrimidine metabolism
T61400	hsa01100	Metabolic pathways
T61622	hsa04614	Renin-angiotensin system
T61657	hsa05200	Pathways in cancer
T61657	hsa05222	Small cell lung cancer
T61657	hsa05223	Non-small cell lung cancer
T61698	hsa04060	Cytokine-cytokine receptor interaction
T61698	hsa04151	PI3K-Akt signaling pathway
T61698	hsa04630	Jak-STAT signaling pathway
T61698	hsa04660	T cell receptor signaling pathway
T61698	hsa04672	Intestinal immune network for IgA production
T61698	hsa04940	Type I diabetes mellitus
T61698	hsa05142	Chagas disease (American trypanosomiasis)
T61698	hsa05162	Measles
T61698	hsa05166	HTLV-I infection
T61698	hsa05320	Autoimmune thyroid disease
T61698	hsa05321	Inflammatory bowel disease (IBD)
T61698	hsa05330	Allograft rejection
T61698	hsa05332	Graft-versus-host disease
T61744	hsa00230	Purine metabolism
T61744	hsa04024	cAMP signaling pathway
T61744	hsa05032	Morphine addiction
T62184	hsa04727	GABAergic synapse
T62193	hsa00340	Histidine metabolism
T62193	hsa00350	Tyrosine metabolism
T62193	hsa00360	Phenylalanine metabolism
T62193	hsa00380	Tryptophan metabolism
T62193	hsa01100	Metabolic pathways
T62193	hsa04726	Serotonergic synapse
T62193	hsa04728	Dopaminergic synapse
T62193	hsa05030	Cocaine addiction
T62193	hsa05031	Amphetamine addiction
T62193	hsa05034	Alcoholism
T62276	hsa04014	Ras signaling pathway
T62276	hsa04015	Rap1 signaling pathway
T62276	hsa04020	Calcium signaling pathway
T62276	hsa04024	cAMP signaling pathway
T62276	hsa04080	Neuroactive ligand-receptor interaction
T62276	hsa04713	Circadian entrainment
T62276	hsa04720	Long-term potentiation
T62276	hsa04724	Glutamatergic synapse
T62276	hsa05010	Alzheimer's disease
T62276	hsa05014	Amyotrophic lateral sclerosis (ALS)
T62276	hsa05016	Huntington's disease
T62276	hsa05030	Cocaine addiction
T62276	hsa05031	Amphetamine addiction
T62276	hsa05033	Nicotine addiction
T62276	hsa05034	Alcoholism
T62292	hsa04080	Neuroactive ligand-receptor interaction
T62292	hsa04723	Retrograde endocannabinoid signaling
T62292	hsa04727	GABAergic synapse
T62292	hsa05032	Morphine addiction
T62292	hsa05033	Nicotine addiction
T62390	hsa00350	Tyrosine metabolism
T62390	hsa01100	Metabolic pathways
T62390	hsa04728	Dopaminergic synapse
T62390	hsa04917	Prolactin signaling pathway
T62390	hsa05012	Parkinson's disease
T62390	hsa05030	Cocaine addiction
T62390	hsa05031	Amphetamine addiction
T62390	hsa05034	Alcoholism
T62431	hsa04064	NF-kappa B signaling pathway
T62431	hsa04151	PI3K-Akt signaling pathway
T62431	hsa04380	Osteoclast differentiation
T62431	hsa04611	Platelet activation
T62431	hsa04650	Natural killer cell mediated cytotoxicity
T62431	hsa04662	B cell receptor signaling pathway
T62431	hsa04664	Fc epsilon RI signaling pathway
T62431	hsa04666	Fc gamma R-mediated phagocytosis
T62431	hsa05152	Tuberculosis
T62431	hsa05169	Epstein-Barr virus infection
T62431	hsa05203	Viral carcinogenesis
T62460	hsa04151	PI3K-Akt signaling pathway
T62460	hsa04380	Osteoclast differentiation
T62460	hsa04550	Signaling pathways regulating pluripotency of stem cells
T62460	hsa04630	Jak-STAT signaling pathway
T62460	hsa05140	Leishmaniasis
T62460	hsa05145	Toxoplasmosis
T62460	hsa05152	Tuberculosis
T62460	hsa05160	Hepatitis C
T62460	hsa05161	Hepatitis B
T62460	hsa05162	Measles
T62460	hsa05164	Influenza A
T62460	hsa05166	HTLV-I infection
T62460	hsa05168	Herpes simplex infection
T62460	hsa05169	Epstein-Barr virus infection
T62460	hsa05200	Pathways in cancer
T62460	hsa05203	Viral carcinogenesis
T62460	hsa05212	Pancreatic cancer
T63484	hsa00030	Pentose phosphate pathway
T63484	hsa00480	Glutathione metabolism
T63484	hsa01100	Metabolic pathways
T63484	hsa01130	Biosynthesis of antibiotics
T63484	hsa01200	Carbon metabolism
T63484	hsa05230	Central carbon metabolism in cancer
T63505	hsa04012	ErbB signaling pathway
T63505	hsa04014	Ras signaling pathway
T63505	hsa04110	Cell cycle
T63505	hsa04360	Axon guidance
T63505	hsa04722	Neurotrophin signaling pathway
T63505	hsa05130	Pathogenic Escherichia coli infection
T63505	hsa05131	Shigellosis
T63505	hsa05200	Pathways in cancer
T63505	hsa05206	MicroRNAs in cancer
T63505	hsa05220	Chronic myeloid leukemia
T63505	hsa05416	Viral myocarditis
T63609	hsa00230	Purine metabolism
T63609	hsa04015	Rap1 signaling pathway
T63609	hsa04020	Calcium signaling pathway
T63609	hsa04022	cGMP-PKG signaling pathway
T63609	hsa04024	cAMP signaling pathway
T63609	hsa04062	Chemokine signaling pathway
T63609	hsa04114	Oocyte meiosis
T63609	hsa04261	Adrenergic signaling in cardiomyocytes
T63609	hsa04270	Vascular smooth muscle contraction
T63609	hsa04540	Gap junction
T63609	hsa04611	Platelet activation
T63609	hsa04713	Circadian entrainment
T63609	hsa04720	Long-term potentiation
T63609	hsa04723	Retrograde endocannabinoid signaling
T63609	hsa04724	Glutamatergic synapse
T63609	hsa04725	Cholinergic synapse
T63609	hsa04727	GABAergic synapse
T63609	hsa04750	Inflammatory mediator regulation of TRP channels
T63609	hsa04911	Insulin secretion
T63609	hsa04912	GnRH signaling pathway
T63609	hsa04913	Ovarian steroidogenesis
T63609	hsa04914	Progesterone-mediated oocyte maturation
T63609	hsa04915	Estrogen signaling pathway
T63609	hsa04916	Melanogenesis
T63609	hsa04918	Thyroid hormone synthesis
T63609	hsa04921	Oxytocin signaling pathway
T63609	hsa04923	Regulation of lipolysis in adipocytes
T63609	hsa04970	Salivary secretion
T63609	hsa04971	Gastric acid secretion
T63609	hsa04972	Pancreatic secretion
T63609	hsa04976	Bile secretion
T63609	hsa05032	Morphine addiction
T63609	hsa05142	Chagas disease (American trypanosomiasis)
T63609	hsa05146	Amoebiasis
T63609	hsa05166	HTLV-I infection
T63609	hsa05200	Pathways in cancer
T63609	hsa05414	Dilated cardiomyopathy
T63934	hsa04060	Cytokine-cytokine receptor interaction
T63934	hsa04140	Regulation of autophagy
T63934	hsa04151	PI3K-Akt signaling pathway
T63934	hsa04620	Toll-like receptor signaling pathway
T63934	hsa04622	RIG-I-like receptor signaling pathway
T63934	hsa04623	Cytosolic DNA-sensing pathway
T63934	hsa04630	Jak-STAT signaling pathway
T63934	hsa04650	Natural killer cell mediated cytotoxicity
T63934	hsa05152	Tuberculosis
T63934	hsa05160	Hepatitis C
T63934	hsa05161	Hepatitis B
T63934	hsa05162	Measles
T63934	hsa05164	Influenza A
T63934	hsa05168	Herpes simplex infection
T63934	hsa05320	Autoimmune thyroid disease
T64591	hsa04726	Serotonergic synapse
T64795	hsa04010	MAPK signaling pathway
T64795	hsa04020	Calcium signaling pathway
T64795	hsa04713	Circadian entrainment
T64795	hsa04930	Type II diabetes mellitus
T64830	hsa04024	cAMP signaling pathway
T64830	hsa04080	Neuroactive ligand-receptor interaction
T65197	hsa04060	Cytokine-cytokine receptor interaction
T65197	hsa04151	PI3K-Akt signaling pathway
T65197	hsa04630	Jak-STAT signaling pathway
T65197	hsa04640	Hematopoietic cell lineage
T66237	hsa04080	Neuroactive ligand-receptor interaction
T66237	hsa04962	Vasopressin-regulated water reabsorption
T66350	hsa05162	Measles
T66505	hsa04340	Hedgehog signaling pathway
T66505	hsa05200	Pathways in cancer
T66505	hsa05205	Proteoglycans in cancer
T66505	hsa05217	Basal cell carcinoma
T66665	hsa00590	Arachidonic acid metabolism
T66665	hsa01100	Metabolic pathways
T66665	hsa04064	NF-kappa B signaling pathway
T66665	hsa04370	VEGF signaling pathway
T66665	hsa04668	TNF signaling pathway
T66665	hsa04723	Retrograde endocannabinoid signaling
T66665	hsa04726	Serotonergic synapse
T66665	hsa04913	Ovarian steroidogenesis
T66665	hsa04921	Oxytocin signaling pathway
T66665	hsa04923	Regulation of lipolysis in adipocytes
T66665	hsa05140	Leishmaniasis
T66665	hsa05200	Pathways in cancer
T66665	hsa05204	Chemical carcinogenesis
T66665	hsa05206	MicroRNAs in cancer
T66665	hsa05222	Small cell lung cancer
T67162	hsa04015	Rap1 signaling pathway
T67162	hsa04024	cAMP signaling pathway
T67162	hsa04080	Neuroactive ligand-receptor interaction
T67162	hsa04540	Gap junction
T67162	hsa04728	Dopaminergic synapse
T67162	hsa05012	Parkinson's disease
T67162	hsa05030	Cocaine addiction
T67162	hsa05034	Alcoholism
T67684	hsa04020	Calcium signaling pathway
T67684	hsa04080	Neuroactive ligand-receptor interaction
T67684	hsa04725	Cholinergic synapse
T67684	hsa04810	Regulation of actin cytoskeleton
T67684	hsa04911	Insulin secretion
T67684	hsa04970	Salivary secretion
T67684	hsa04971	Gastric acid secretion
T67684	hsa04972	Pancreatic secretion
T67710	hsa04080	Neuroactive ligand-receptor interaction
T67710	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T67849	hsa00562	Inositol phosphate metabolism
T67849	hsa04012	ErbB signaling pathway
T67849	hsa04014	Ras signaling pathway
T67849	hsa04015	Rap1 signaling pathway
T67849	hsa04022	cGMP-PKG signaling pathway
T67849	hsa04024	cAMP signaling pathway
T67849	hsa04062	Chemokine signaling pathway
T67849	hsa04066	HIF-1 signaling pathway
T67849	hsa04068	FoxO signaling pathway
T67849	hsa04070	Phosphatidylinositol signaling system
T67849	hsa04071	Sphingolipid signaling pathway
T67849	hsa04150	mTOR signaling pathway
T67849	hsa04151	PI3K-Akt signaling pathway
T67849	hsa04152	AMPK signaling pathway
T67849	hsa04210	Apoptosis
T67849	hsa04261	Adrenergic signaling in cardiomyocytes
T67849	hsa04370	VEGF signaling pathway
T67849	hsa04380	Osteoclast differentiation
T67849	hsa04510	Focal adhesion
T67849	hsa04550	Signaling pathways regulating pluripotency of stem cells
T67849	hsa04611	Platelet activation
T67849	hsa04620	Toll-like receptor signaling pathway
T67849	hsa04630	Jak-STAT signaling pathway
T67849	hsa04650	Natural killer cell mediated cytotoxicity
T67849	hsa04660	T cell receptor signaling pathway
T67849	hsa04662	B cell receptor signaling pathway
T67849	hsa04664	Fc epsilon RI signaling pathway
T67849	hsa04666	Fc gamma R-mediated phagocytosis
T67849	hsa04668	TNF signaling pathway
T67849	hsa04670	Leukocyte transendothelial migration
T67849	hsa04722	Neurotrophin signaling pathway
T67849	hsa04725	Cholinergic synapse
T67849	hsa04750	Inflammatory mediator regulation of TRP channels
T67849	hsa04810	Regulation of actin cytoskeleton
T67849	hsa04910	Insulin signaling pathway
T67849	hsa04914	Progesterone-mediated oocyte maturation
T67849	hsa04915	Estrogen signaling pathway
T67849	hsa04917	Prolactin signaling pathway
T67849	hsa04919	Thyroid hormone signaling pathway
T67849	hsa04921	Oxytocin signaling pathway
T67849	hsa04923	Regulation of lipolysis in adipocytes
T67849	hsa04930	Type II diabetes mellitus
T67849	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T67849	hsa04960	Aldosterone-regulated sodium reabsorption
T67849	hsa04973	Carbohydrate digestion and absorption
T67849	hsa05100	Bacterial invasion of epithelial cells
T67849	hsa05142	Chagas disease (American trypanosomiasis)
T67849	hsa05145	Toxoplasmosis
T67849	hsa05146	Amoebiasis
T67849	hsa05160	Hepatitis C
T67849	hsa05161	Hepatitis B
T67849	hsa05162	Measles
T67849	hsa05164	Influenza A
T67849	hsa05166	HTLV-I infection
T67849	hsa05169	Epstein-Barr virus infection
T67849	hsa05200	Pathways in cancer
T67849	hsa05203	Viral carcinogenesis
T67849	hsa05205	Proteoglycans in cancer
T67849	hsa05210	Colorectal cancer
T67849	hsa05211	Renal cell carcinoma
T67849	hsa05212	Pancreatic cancer
T67849	hsa05213	Endometrial cancer
T67849	hsa05214	Glioma
T67849	hsa05215	Prostate cancer
T67849	hsa05218	Melanoma
T67849	hsa05220	Chronic myeloid leukemia
T67849	hsa05221	Acute myeloid leukemia
T67849	hsa05222	Small cell lung cancer
T67849	hsa05223	Non-small cell lung cancer
T67849	hsa05230	Central carbon metabolism in cancer
T67849	hsa05231	Choline metabolism in cancer
T68251	hsa04670	Leukocyte transendothelial migration
T68251	hsa04912	GnRH signaling pathway
T68251	hsa04915	Estrogen signaling pathway
T68251	hsa05200	Pathways in cancer
T68251	hsa05205	Proteoglycans in cancer
T68251	hsa05219	Bladder cancer
T68253	mtc00473	D-Alanine metabolism
T68253	mtc00550	Peptidoglycan biosynthesis
T68253	mtc01100	Metabolic pathways
T68253	mtc01502	Vancomycin resistance
T68334	hsa04024	cAMP signaling pathway
T68334	hsa04080	Neuroactive ligand-receptor interaction
T68334	hsa04913	Ovarian steroidogenesis
T68461	hsa04020	Calcium signaling pathway
T68461	hsa04022	cGMP-PKG signaling pathway
T68461	hsa05012	Parkinson's disease
T68461	hsa05016	Huntington's disease
T68461	hsa05166	HTLV-I infection
T68547	hsa04110	Cell cycle
T68547	hsa04330	Notch signaling pathway
T68547	hsa04919	Thyroid hormone signaling pathway
T68547	hsa05016	Huntington's disease
T68547	hsa05031	Amphetamine addiction
T68547	hsa05034	Alcoholism
T68547	hsa05169	Epstein-Barr virus infection
T68547	hsa05200	Pathways in cancer
T68547	hsa05202	Transcriptional misregulation in cancer
T68547	hsa05203	Viral carcinogenesis
T68547	hsa05206	MicroRNAs in cancer
T68547	hsa05220	Chronic myeloid leukemia
T69485	hsa04080	Neuroactive ligand-receptor interaction
T69563	hsa00020	Citrate cycle (TCA cycle)
T69563	hsa00480	Glutathione metabolism
