
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD successful targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T50912	WP2328	Allograft Rejection
T50912	WP1799	Costimulation by the CD28 family
T50912	WP1449	Regulation of toll-like receptor signaling pathway
T50942	WP2431	Spinal Cord Injury
T50942	WP2380	BDNF signaling pathway
T50942	WP1976	Signalling by NGF
T51076	WP382	MAPK Signaling Pathway
T51076	WP2380	BDNF signaling pathway
T51076	WP2377	Integrated Pancreatic Cancer Pathway
T51076	WP1873	NGF signalling via TRKA from the plasma membrane
T51115	WP536	Calcium Regulation in the Cardiac Cell
T51115	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T51115	WP2059	Alzheimers Disease
T51115	WP1866	NCAM signaling for neurite out-growth
T51115	WP1831	Integration of energy metabolism
T51115	WP1603	Nicotine Activity on Chromaffin Cells
T51120	WP2849	Hematopoietic Stem Cell Differentiation
T51120	WP2848	Differentiation Pathway
T51120	WP2693	Metabolism of amino acids and derivatives
T51120	WP1981	Thyroxine (Thyroid Hormone) Production
T51282	WP524	G13 Signaling Pathway
T51282	WP51	Regulation of Actin Cytoskeleton
T51282	WP437	EGF/EGFR Signaling Pathway
T51282	WP366	TGF beta Signaling Pathway
T51282	WP306	Focal Adhesion
T51282	WP2593	JAK/STAT
T51282	WP2324	AGE/RAGE pathway
T51282	WP2272	Pathogenic Escherichia coli infection
T51282	WP2038	Regulation of Microtubule Cytoskeleton
T51282	WP2034	Leptin signaling pathway
T51282	WP1907	Semaphorin interactions
T51282	WP185	Integrin-mediated Cell Adhesion
T51282	WP1824	GPCR downstream signaling
T51282	WP1784	Apoptotic execution  phase
T51282	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T51282	WP138	Androgen receptor signaling pathway
T51408	WP58	Monoamine GPCRs
T51408	WP536	Calcium Regulation in the Cardiac Cell
T51408	WP455	GPCRs, Class A Rhodopsin-like
T51408	WP1825	GPCR ligand binding
T51408	WP1824	GPCR downstream signaling
T51426	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T51426	WP2882	Nuclear Receptors Meta-Pathway
T51426	WP2879	Farnesoid X Receptor  Pathway
T51426	WP2289	Drug Induction of Bile Acid Pathway
T51452	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T51452	WP2670	Iron uptake and transport
T51487	WP706	SIDS Susceptibility Pathways
T51487	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T51487	WP2670	Iron uptake and transport
T51666	WP2670	Iron uptake and transport
T51666	WP2597	Secretion of Hydrochloric Acid in Parietal Cells
T52173	WP2882	Nuclear Receptors Meta-Pathway
T52173	WP2670	Iron uptake and transport
T52227	WP2525	Trans-sulfuration and one carbon metabolism
T52227	WP2446	Retinoblastoma (RB) in Cancer
T52227	WP241	One Carbon Metabolism
T52227	WP2377	Integrated Pancreatic Cancer Pathway
T52227	WP2005	miR-targeted genes in muscle cell - TarBase
T52227	WP2004	miR-targeted genes in lymphocytes - TarBase
T52227	WP2003	miR-targeted genes in leukocytes - TarBase
T52227	WP2002	miR-targeted genes in epithelium - TarBase
T52227	WP1851	Metabolism of nucleotides
T52227	WP1601	Fluoropyrimidine Activity
T52450	WP366	TGF beta Signaling Pathway
T52450	WP2828	Bladder Cancer
T52450	WP2769	Activation of Matrix Metalloproteinases
T52450	WP2708	Degradation of collagen
T52450	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T52450	WP2374	Oncostatin M Signaling Pathway
T52450	WP2263	Prostate Cancer
T52450	WP1984	Integrated Breast Cancer Pathway
T52450	WP1971	Integrated Cancer pathway
T52450	WP1794	Cell surface interactions at the vascular wall
T52450	WP129	Matrix Metalloproteinases
T52522	WP58	Monoamine GPCRs
T52522	WP536	Calcium Regulation in the Cardiac Cell
T52522	WP455	GPCRs, Class A Rhodopsin-like
T52522	WP2877	Vitamin D Receptor Pathway
T52522	WP1825	GPCR ligand binding
T52522	WP1824	GPCR downstream signaling
T52522	WP117	GPCRs, Other
T53024	WP706	SIDS Susceptibility Pathways
T53024	WP455	GPCRs, Class A Rhodopsin-like
T53024	WP24	Peptide GPCRs
T53024	WP1825	GPCR ligand binding
T53024	WP1824	GPCR downstream signaling
T53024	WP117	GPCRs, Other
T53103	WP2743	Glycosaminoglycan metabolism
T53378	WP2770	Reversible Hydration of Carbon Dioxide
T53378	WP2744	Uptake of Carbon Dioxide and Release of Oxygen by Erythrocytes
T53378	WP2681	Uptake of Oxygen and Release of Carbon Dioxide by Erythrocytes
T53381	WP58	Monoamine GPCRs
T53381	WP536	Calcium Regulation in the Cardiac Cell
T53381	WP455	GPCRs, Class A Rhodopsin-like
T53381	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T53381	WP1825	GPCR ligand binding
T53381	WP1824	GPCR downstream signaling
T53381	WP117	GPCRs, Other
T53524	WP51	Regulation of Actin Cytoskeleton
T53524	WP322	Osteoblast Signaling
T53524	WP306	Focal Adhesion
T53524	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T53524	WP2653	PIP3 activates AKT signaling
T53524	WP2406	Cardiac Progenitor Differentiation
T53524	WP2377	Integrated Pancreatic Cancer Pathway
T53524	WP2328	Allograft Rejection
T53524	WP2261	Signaling Pathways in Glioblastoma
T53524	WP1916	Signaling by PDGF
T53524	WP1539	Angiogenesis
T53585	WP430	Statin Pathway
T53585	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T53585	WP2706	Activation of Gene Expression by SREBP (SREBF)
T53585	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis
T53585	WP1984	Integrated Breast Cancer Pathway
T53585	WP1982	SREBP signalling
T53585	WP197	Cholesterol Biosynthesis
T54055	WP2743	Glycosaminoglycan metabolism
T54644	WP2355	Corticotropin-releasing hormone
T54644	WP1866	NCAM signaling for neurite out-growth
T55094	WP2670	Iron uptake and transport
T55285	WP2670	Iron uptake and transport
T55654	WP1780	ABC-family proteins mediated transport
T55689	WP481	Insulin Signaling
T55689	WP325	Triacylglyceride Synthesis
T55689	WP2764	Lipid digestion, mobilization, and transport
T55689	WP236	Adipogenesis
T55689	WP143	Fatty Acid Beta Oxidation
T55689	WP1403	AMPK Signaling
T55815	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T55922	WP2693	Metabolism of amino acids and derivatives
T55959	WP727	Monoamine Transport
T55959	WP2884	NRF2 pathway
T55959	WP2855	Dopaminergic Neurogenesis
T55959	WP2371	Parkinsons Disease Pathway
T55959	WP1935	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
T55959	WP1870	Neurotransmitter Clearance In The Synaptic Cleft
T56365	WP2806	Human Complement System
T56365	WP2746	Signaling by the B Cell Receptor (BCR)
T56365	WP2653	PIP3 activates AKT signaling
T56365	WP23	B Cell Receptor Signaling Pathway
T56365	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T56418	WP2848	Differentiation Pathway
T56923	WP455	GPCRs, Class A Rhodopsin-like
T56923	WP24	Peptide GPCRs
T56923	WP1825	GPCR ligand binding
T56923	WP1824	GPCR downstream signaling
T56923	WP117	GPCRs, Other
T57011	WP619	Type II interferon signaling (IFNG)
T57011	WP2865	IL1 and megakaryotyces in obesity
T57011	WP2806	Human Complement System
T57011	WP2431	Spinal Cord Injury
T57011	WP2332	Interleukin-11 Signaling Pathway
T57011	WP2018	RANKL/RANK Signaling Pathway
T57011	WP1833	Integrin cell surface interactions
T57011	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T57011	WP176	Folate Metabolism
T57011	WP1533	Vitamin B12 Metabolism
T57011	WP15	Selenium Micronutrient Network
T57392	WP702	Metapathway biotransformation
T57392	WP691	Tamoxifen metabolism
T57392	WP43	Oxidation by Cytochrome P450
T57392	WP2877	Vitamin D Receptor Pathway
T57392	WP2640	Aripiprazole Metabolic Pathway
T57392	WP206	Fatty Acid Omega Oxidation
T57392	WP1604	Codeine and Morphine Metabolism
T57700	WP304	Kit receptor signaling pathway
T57700	WP2848	Differentiation Pathway
T57700	WP2713	Signaling by SCF-KIT
T57700	WP2653	PIP3 activates AKT signaling
T57700	WP2406	Cardiac Progenitor Differentiation
T57700	WP2005	miR-targeted genes in muscle cell - TarBase
T57700	WP2004	miR-targeted genes in lymphocytes - TarBase
T57700	WP2002	miR-targeted genes in epithelium - TarBase
T58238	WP75	Toll-like receptor signaling pathway
T58238	WP453	Inflammatory Response Pathway
T58238	WP2653	PIP3 activates AKT signaling
T58238	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T58238	WP2328	Allograft Rejection
T58238	WP1799	Costimulation by the CD28 family
T58238	WP1449	Regulation of toll-like receptor signaling pathway
T58454	WP51	Regulation of Actin Cytoskeleton
T58454	WP2858	Ectoderm Differentiation
T58454	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T58454	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T58454	WP2795	Cardiac Hypertrophic Response
T58454	WP2261	Signaling Pathways in Glioblastoma
T58454	WP2064	Neural Crest Differentiation
T58454	WP1911	Signaling by FGFR
T58454	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T58454	WP1539	Angiogenesis
T58921	WP363	Wnt Signaling Pathway Netpath
T58921	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T58921	WP2895	Differentiation of white and brown adipocyte   
T58921	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T58921	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T58921	WP236	Adipogenesis
T58921	WP1982	SREBP signalling
T58921	WP170	Nuclear Receptors
T58992	WP455	GPCRs, Class A Rhodopsin-like
T58992	WP24	Peptide GPCRs
T58992	WP1825	GPCR ligand binding
T58992	WP1824	GPCR downstream signaling
T59045	WP2685	GABA synthesis, release, reuptake and degradation
T59045	WP106	Alanine and aspartate metabolism
T59102	WP51	Regulation of Actin Cytoskeleton
T59102	WP382	MAPK Signaling Pathway
T59102	WP322	Osteoblast Signaling
T59102	WP306	Focal Adhesion
T59102	WP2653	PIP3 activates AKT signaling
T59102	WP2526	PDGF Pathway
T59102	WP2261	Signaling Pathways in Glioblastoma
T59102	WP1916	Signaling by PDGF
T59328	WP673	ErbB Signaling Pathway
T59328	WP51	Regulation of Actin Cytoskeleton
T59328	WP437	EGF/EGFR Signaling Pathway
T59328	WP382	MAPK Signaling Pathway
T59328	WP306	Focal Adhesion
T59328	WP2873	Aryl Hydrocarbon Receptor Pathway
T59328	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T59328	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T59328	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T59328	WP2828	Bladder Cancer
T59328	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T59328	WP2781	Signaling by ERBB4
T59328	WP2780	Signaling by ERBB2
T59328	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59328	WP2653	PIP3 activates AKT signaling
T59328	WP2643	Nanoparticle-mediated activation of receptor signaling
T59328	WP2586	Aryl Hydrocarbon Receptor
T59328	WP2431	Spinal Cord Injury
T59328	WP2377	Integrated Pancreatic Cancer Pathway
T59328	WP2363	Gastric cancer network 2
T59328	WP2324	AGE/RAGE pathway
T59328	WP2261	Signaling Pathways in Glioblastoma
T59328	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T59328	WP2005	miR-targeted genes in muscle cell - TarBase
T59328	WP2004	miR-targeted genes in lymphocytes - TarBase
T59328	WP2002	miR-targeted genes in epithelium - TarBase
T59328	WP1984	Integrated Breast Cancer Pathway
T59328	WP1910	Signaling by EGFR
T59328	WP1843	L1CAM interactions
T59604	WP455	GPCRs, Class A Rhodopsin-like
T59604	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59604	WP24	Peptide GPCRs
T59604	WP1825	GPCR ligand binding
T59604	WP1824	GPCR downstream signaling
T59631	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T59631	WP1799	Costimulation by the CD28 family
T59679	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T59679	WP58	Monoamine GPCRs
T59679	WP455	GPCRs, Class A Rhodopsin-like
T59679	WP1825	GPCR ligand binding
T59679	WP1824	GPCR downstream signaling
T59881	WP455	GPCRs, Class A Rhodopsin-like
T59881	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59881	WP24	Peptide GPCRs
T59881	WP1825	GPCR ligand binding
T59881	WP1824	GPCR downstream signaling
T59929	WP2828	Bladder Cancer
T59929	WP1851	Metabolism of nucleotides
T59929	WP1601	Fluoropyrimidine Activity
T60182	WP334	GPCRs, Class B Secretin-like
T60182	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T60182	WP1831	Integration of energy metabolism
T60182	WP1825	GPCR ligand binding
T60182	WP1824	GPCR downstream signaling
T60529	WP98	Prostaglandin Synthesis and Regulation
T60529	WP2650	Arachidonic acid metabolism
T60529	WP1879	Phase 1 - Functionalization of compounds
T60529	WP167	Eicosanoid Synthesis
T60529	WP15	Selenium Micronutrient Network
T60606	WP24	Peptide GPCRs
T60606	WP2032	TSH signaling pathway
T60606	WP1981	Thyroxine (Thyroid Hormone) Production
T60606	WP1825	GPCR ligand binding
T60606	WP1824	GPCR downstream signaling
T60631	WP706	SIDS Susceptibility Pathways
T60631	WP2855	Dopaminergic Neurogenesis
T60693	WP455	GPCRs, Class A Rhodopsin-like
T60693	WP24	Peptide GPCRs
T60693	WP1825	GPCR ligand binding
T60693	WP1824	GPCR downstream signaling
T60708	WP545	Complement Activation, Classical Pathway
T60708	WP2806	Human Complement System
T60708	WP2431	Spinal Cord Injury
T60708	WP2328	Allograft Rejection
T60708	WP1825	GPCR ligand binding
T60708	WP1824	GPCR downstream signaling
T60708	WP1798	Complement cascade
T60857	WP702	Metapathway biotransformation
T60857	WP696	Benzo(a)pyrene metabolism
T60857	WP2650	Arachidonic acid metabolism
T61400	WP1851	Metabolism of nucleotides
T61622	WP554	ACE Inhibitor Pathway
T61622	WP2729	Metabolism of Angiotensinogen to Angiotensins
T61657	WP716	Vitamin A and Carotenoid Metabolism
T61657	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T61657	WP2857	Mesodermal Commitment Pathway
T61657	WP2377	Integrated Pancreatic Cancer Pathway
T61657	WP170	Nuclear Receptors
T61698	WP530	Cytokines and Inflammatory Response
T61698	WP49	IL-2 Signaling Pathway
T61698	WP453	Inflammatory Response Pathway
T61698	WP2873	Aryl Hydrocarbon Receptor Pathway
T61698	WP2732	Interleukin-2 signaling
T61698	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T61698	WP2431	Spinal Cord Injury
T61698	WP2355	Corticotropin-releasing hormone
T61698	WP2328	Allograft Rejection
T61698	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T61698	WP1840	Interleukin-3, 5 and GM-CSF signaling
T61698	WP176	Folate Metabolism
T61698	WP127	IL-5 Signaling Pathway
T61744	WP35	G Protein Signaling Pathways
T62184	WP727	Monoamine Transport
T62184	WP2884	NRF2 pathway
T62193	WP706	SIDS Susceptibility Pathways
T62193	WP550	Biogenic Amine Synthesis
T62193	WP465	Tryptophan metabolism
T62193	WP2855	Dopaminergic Neurogenesis
T62193	WP2693	Metabolism of amino acids and derivatives
T62193	WP2436	Dopamine metabolism
T62193	WP2371	Parkinsons Disease Pathway
T62193	WP1602	Nicotine Activity on Dopaminergic Neurons
T62206	WP2846	PCSK9-mediated LDLR degradation
T62276	WP706	SIDS Susceptibility Pathways
T62276	WP666	Hypothetical Network for Drug Addiction
T62276	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T62276	WP2431	Spinal Cord Injury
T62276	WP2380	BDNF signaling pathway
T62276	WP2059	Alzheimers Disease
T62292	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T62292	WP2670	Iron uptake and transport
T62390	WP727	Monoamine Transport
T62390	WP706	SIDS Susceptibility Pathways
T62390	WP550	Biogenic Amine Synthesis
T62390	WP2855	Dopaminergic Neurogenesis
T62390	WP2693	Metabolism of amino acids and derivatives
T62390	WP2436	Dopamine metabolism
T62390	WP2371	Parkinsons Disease Pathway
T62390	WP1602	Nicotine Activity on Dopaminergic Neurons
T62431	WP49	IL-2 Signaling Pathway
T62431	WP286	IL-3 Signaling Pathway
T62431	WP2759	Fc epsilon receptor (FCERI) signaling
T62431	WP2746	Signaling by the B Cell Receptor (BCR)
T62431	WP2732	Interleukin-2 signaling
T62431	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T62431	WP2694	DAP12 interactions
T62431	WP23	B Cell Receptor Signaling Pathway
T62431	WP2018	RANKL/RANK Signaling Pathway
T62431	WP1832	Integrin alphaIIb beta3 signaling
T62431	WP1826	GPVI-mediated activation cascade
T62431	WP1449	Regulation of toll-like receptor signaling pathway
T62431	WP127	IL-5 Signaling Pathway
T62460	WP619	Type II interferon signaling (IFNG)
T62460	WP585	Interferon type I signaling pathways
T62460	WP560	TGF Beta Signaling Pathway
T62460	WP49	IL-2 Signaling Pathway
T62460	WP395	IL-4 Signaling Pathway
T62460	WP364	IL-6 signaling pathway
T62460	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T62460	WP286	IL-3 Signaling Pathway
T62460	WP2732	Interleukin-2 signaling
T62460	WP2673	Interleukin-7 signaling
T62460	WP2593	JAK/STAT
T62460	WP2526	PDGF Pathway
T62460	WP2374	Oncostatin M Signaling Pathway
T62460	WP2332	Interleukin-11 Signaling Pathway
T62460	WP2263	Prostate Cancer
T62460	WP2203	TSLP Signaling Pathway
T62460	WP22	IL-9 Signaling Pathway
T62460	WP2113	Type III interferon signaling
T62460	WP2112	IL17 signaling pathway
T62460	WP205	IL-7 Signaling Pathway
T62460	WP2034	Leptin signaling pathway
T62460	WP2032	TSH signaling pathway
T62460	WP1984	Integrated Breast Cancer Pathway
T62460	WP1971	Integrated Cancer pathway
T62460	WP1840	Interleukin-3, 5 and GM-CSF signaling
T62460	WP1836	Interferon gamma signaling
T62460	WP1835	Interferon alpha/beta signaling
T62460	WP127	IL-5 Signaling Pathway
T63068	WP2806	Human Complement System
T63068	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T63068	WP2764	Lipid digestion, mobilization, and transport
T63068	WP1937	Transport of vitamins, nucleosides, and related molecules
T63068	WP1788	Bile acid and bile salt metabolism
T63068	WP176	Folate Metabolism
T63068	WP1533	Vitamin B12 Metabolism
T63068	WP15	Selenium Micronutrient Network
T63484	WP692	Sulfation Biotransformation Reaction
T63484	WP2884	NRF2 pathway
T63484	WP2882	Nuclear Receptors Meta-Pathway
T63484	WP2877	Vitamin D Receptor Pathway
T63484	WP2005	miR-targeted genes in muscle cell - TarBase
T63484	WP2004	miR-targeted genes in lymphocytes - TarBase
T63484	WP2003	miR-targeted genes in leukocytes - TarBase
T63484	WP2002	miR-targeted genes in epithelium - TarBase
T63484	WP1946	Cori Cycle
T63484	WP1848	Metabolism of carbohydrates
T63484	WP134	Pentose Phosphate Pathway
T63484	WP100	Glutathione metabolism
T63505	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T63505	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T63505	WP2516	ATM Signaling Pathway
T63505	WP2446	Retinoblastoma (RB) in Cancer
T63505	WP2377	Integrated Pancreatic Cancer Pathway
T63505	WP2272	Pathogenic Escherichia coli infection
T63505	WP2038	Regulation of Microtubule Cytoskeleton
T63505	WP1984	Integrated Breast Cancer Pathway
T63505	WP1918	Signaling by Robo receptor
T63505	WP1865	Myogenesis
T63505	WP1815	Factors involved in megakaryocyte development and platelet production
T63609	WP666	Hypothetical Network for Drug Addiction
T63609	WP536	Calcium Regulation in the Cardiac Cell
T63609	WP35	G Protein Signaling Pathways
T63609	WP289	Myometrial Relaxation and Contraction Pathways
T63609	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T63609	WP2688	DAG and IP3 signaling
T63609	WP2662	Regulation of Water Balance by Renal Aquaporins
T63609	WP1978	Opioid Signalling
T63609	WP1831	Integration of energy metabolism
T63609	WP1824	GPCR downstream signaling
T63934	WP75	Toll-like receptor signaling pathway
T63934	WP619	Type II interferon signaling (IFNG)
T63934	WP1835	Interferon alpha/beta signaling
T63934	WP1449	Regulation of toll-like receptor signaling pathway
T64591	WP706	SIDS Susceptibility Pathways
T64591	WP2670	Iron uptake and transport
T64795	WP1866	NCAM signaling for neurite out-growth
T64795	WP1603	Nicotine Activity on Chromaffin Cells
T64830	WP455	GPCRs, Class A Rhodopsin-like
T64830	WP24	Peptide GPCRs
T64830	WP1825	GPCR ligand binding
T64830	WP1824	GPCR downstream signaling
T65197	WP581	EPO Receptor Signaling
T65236	WP455	GPCRs, Class A Rhodopsin-like
T65236	WP1825	GPCR ligand binding
T65236	WP1824	GPCR downstream signaling
T66237	WP455	GPCRs, Class A Rhodopsin-like
T66237	WP2662	Regulation of Water Balance by Renal Aquaporins
T66237	WP24	Peptide GPCRs
T66237	WP1825	GPCR ligand binding
T66237	WP1824	GPCR downstream signaling
T66505	WP47	Hedgehog Signaling Pathway
T66505	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T66505	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T66505	WP2377	Integrated Pancreatic Cancer Pathway
T66505	WP1825	GPCR ligand binding
T66505	WP117	GPCRs, Other
T66665	WP98	Prostaglandin Synthesis and Regulation
T66665	WP2650	Arachidonic acid metabolism
T66665	WP2586	Aryl Hydrocarbon Receptor
T66665	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T66665	WP2431	Spinal Cord Injury
T66665	WP2377	Integrated Pancreatic Cancer Pathway
T66665	WP167	Eicosanoid Synthesis
T66665	WP15	Selenium Micronutrient Network
T67162	WP666	Hypothetical Network for Drug Addiction
T67162	WP58	Monoamine GPCRs
T67162	WP455	GPCRs, Class A Rhodopsin-like
T67162	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T67162	WP1825	GPCR ligand binding
T67162	WP1824	GPCR downstream signaling
T67162	WP1602	Nicotine Activity on Dopaminergic Neurons
T67684	WP58	Monoamine GPCRs
T67684	WP536	Calcium Regulation in the Cardiac Cell
T67684	WP51	Regulation of Actin Cytoskeleton
T67684	WP455	GPCRs, Class A Rhodopsin-like
T67684	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T67684	WP1831	Integration of energy metabolism
T67684	WP1825	GPCR ligand binding
T67684	WP1824	GPCR downstream signaling
T67684	WP117	GPCRs, Other
T67710	WP474	Endochondral Ossification
T67710	WP334	GPCRs, Class B Secretin-like
T67710	WP322	Osteoblast Signaling
T67710	WP1825	GPCR ligand binding
T67710	WP1824	GPCR downstream signaling
T67849	WP75	Toll-like receptor signaling pathway
T67849	WP710	DNA Damage Response (only ATM dependent)
T67849	WP585	Interferon type I signaling pathways
T67849	WP524	G13 Signaling Pathway
T67849	WP51	Regulation of Actin Cytoskeleton
T67849	WP481	Insulin Signaling
T67849	WP395	IL-4 Signaling Pathway
T67849	WP306	Focal Adhesion
T67849	WP286	IL-3 Signaling Pathway
T67849	WP2747	PI Metabolism
T67849	WP2746	Signaling by the B Cell Receptor (BCR)
T67849	WP2732	Interleukin-2 signaling
T67849	WP2653	PIP3 activates AKT signaling
T67849	WP2643	Nanoparticle-mediated activation of receptor signaling
T67849	WP2261	Signaling Pathways in Glioblastoma
T67849	WP1840	Interleukin-3, 5 and GM-CSF signaling
T67849	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T67849	WP1449	Regulation of toll-like receptor signaling pathway
T67849	WP1403	AMPK Signaling
T68251	WP2769	Activation of Matrix Metalloproteinases
T68251	WP2324	AGE/RAGE pathway
T68251	WP129	Matrix Metalloproteinases
T68334	WP455	GPCRs, Class A Rhodopsin-like
T68334	WP34	Ovarian Infertility Genes
T68334	WP24	Peptide GPCRs
T68334	WP2035	FSH signaling pathway
T68334	WP1825	GPCR ligand binding
T68334	WP1824	GPCR downstream signaling
T68334	WP117	GPCRs, Other
T68461	WP706	SIDS Susceptibility Pathways
T68461	WP2684	Host Interactions of HIV factors
T68461	WP2267	Synaptic Vesicle Pathway
T68461	WP1831	Integration of energy metabolism
T68461	WP111	Electron Transport Chain
T68547	WP706	SIDS Susceptibility Pathways
T68547	WP61	Notch Signaling Pathway
T68547	WP366	TGF beta Signaling Pathway
T68547	WP364	IL-6 signaling pathway
T68547	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T68547	WP2755	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
T68547	WP268	Notch Signaling Pathway
T68547	WP2446	Retinoblastoma (RB) in Cancer
T68547	WP2064	Neural Crest Differentiation
T68547	WP2036	TWEAK Signaling Pathway
T68547	WP1984	Integrated Breast Cancer Pathway
T68547	WP1976	Signalling by NGF
T68547	WP1905	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription
T68547	WP1858	Mitotic G1-G1/S phases
T68547	WP1815	Factors involved in megakaryocyte development and platelet production
T68547	WP179	Cell Cycle
T68547	WP138	Androgen receptor signaling pathway
T69128	WP2431	Spinal Cord Injury
T69485	WP455	GPCRs, Class A Rhodopsin-like
T69485	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T69485	WP1825	GPCR ligand binding
T69485	WP1824	GPCR downstream signaling
T69506	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T69506	WP2882	Nuclear Receptors Meta-Pathway
T69506	WP2875	Constitutive Androstane Receptor Pathway
T69506	WP2289	Drug Induction of Bile Acid Pathway
T69506	WP170	Nuclear Receptors
T69563	WP2453	TCA Cycle and PDHc
T69563	WP2006	miR-targeted genes in squamous cell - TarBase
T69563	WP2004	miR-targeted genes in lymphocytes - TarBase
T69563	WP2003	miR-targeted genes in leukocytes - TarBase
T69563	WP2002	miR-targeted genes in epithelium - TarBase
T69563	WP1878	Peroxisomal lipid metabolism
T69563	WP100	Glutathione metabolism
T70449	WP334	GPCRs, Class B Secretin-like
T70449	WP1825	GPCR ligand binding
T70449	WP1824	GPCR downstream signaling
T70449	WP117	GPCRs, Other
T70792	WP306	Focal Adhesion
T70792	WP1919	Signaling by VEGF
T70967	WP706	SIDS Susceptibility Pathways
T70967	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T70967	WP1602	Nicotine Activity on Dopaminergic Neurons
T71023	WP706	SIDS Susceptibility Pathways
T71023	WP481	Insulin Signaling
T71023	WP2685	GABA synthesis, release, reuptake and degradation
T71023	WP2665	Botulinum neurotoxicity
T71023	WP2267	Synaptic Vesicle Pathway
T71023	WP1871	Neurotransmitter Release Cycle
T71023	WP1831	Integration of energy metabolism
T71192	WP455	GPCRs, Class A Rhodopsin-like
T71192	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T71192	WP1825	GPCR ligand binding
T71192	WP1824	GPCR downstream signaling
T71377	WP286	IL-3 Signaling Pathway
