
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD clinical trial targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T35173	WP306	Focal Adhesion
T35173	WP254	Apoptosis
T35173	WP231	TNF alpha Signaling Pathway
T35173	WP2036	TWEAK Signaling Pathway
T35173	WP1772	Apoptosis Modulation and Signaling
T35194	WP382	MAPK Signaling Pathway
T35232	WP530	Cytokines and Inflammatory Response
T35232	WP2673	Interleukin-7 signaling
T35232	WP205	IL-7 Signaling Pathway
T35303	WP1825	GPCR ligand binding
T35303	WP1824	GPCR downstream signaling
T35486	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T35486	WP710	DNA Damage Response (only ATM dependent)
T35486	WP69	TCR Signaling Pathway
T35486	WP673	ErbB Signaling Pathway
T35486	WP615	Senescence and Autophagy in Cancer
T35486	WP560	TGF Beta Signaling Pathway
T35486	WP49	IL-2 Signaling Pathway
T35486	WP481	Insulin Signaling
T35486	WP437	EGF/EGFR Signaling Pathway
T35486	WP422	MAPK Cascade
T35486	WP400	p38 MAPK Signaling Pathway
T35486	WP35	G Protein Signaling Pathways
T35486	WP313	Signaling of Hepatocyte Growth Factor Receptor
T35486	WP304	Kit receptor signaling pathway
T35486	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T35486	WP286	IL-3 Signaling Pathway
T35486	WP2828	Bladder Cancer
T35486	WP2781	Signaling by ERBB4
T35486	WP2780	Signaling by ERBB2
T35486	WP2759	Fc epsilon receptor (FCERI) signaling
T35486	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T35486	WP2746	Signaling by the B Cell Receptor (BCR)
T35486	WP2735	RAF/MAP kinase cascade
T35486	WP2732	Interleukin-2 signaling
T35486	WP2713	Signaling by SCF-KIT
T35486	WP2694	DAP12 interactions
T35486	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T35486	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T35486	WP2643	Nanoparticle-mediated activation of receptor signaling
T35486	WP2593	JAK/STAT
T35486	WP2586	Aryl Hydrocarbon Receptor
T35486	WP2526	PDGF Pathway
T35486	WP244	Alpha 6 Beta 4 signaling pathway
T35486	WP2380	BDNF signaling pathway
T35486	WP2374	Oncostatin M Signaling Pathway
T35486	WP2332	Interleukin-11 Signaling Pathway
T35486	WP231	TNF alpha Signaling Pathway
T35486	WP23	B Cell Receptor Signaling Pathway
T35486	WP2290	RalA downstream regulated genes
T35486	WP2263	Prostate Cancer
T35486	WP2261	Signaling Pathways in Glioblastoma
T35486	WP2034	Leptin signaling pathway
T35486	WP2032	TSH signaling pathway
T35486	WP1916	Signaling by PDGF
T35486	WP1913	Signaling by Insulin receptor
T35486	WP1911	Signaling by FGFR
T35486	WP1910	Signaling by EGFR
T35486	WP1873	NGF signalling via TRKA from the plasma membrane
T35486	WP1866	NCAM signaling for neurite out-growth
T35486	WP185	Integrin-mediated Cell Adhesion
T35486	WP1840	Interleukin-3, 5 and GM-CSF signaling
T35486	WP1794	Cell surface interactions at the vascular wall
T35591	WP1793	Cell junction organization
T35734	WP702	Metapathway biotransformation
T35734	WP678	Arachidonate Epoxygenase / Epoxide Hydrolase
T35734	WP2650	Arachidonic acid metabolism
T35842	WP455	GPCRs, Class A Rhodopsin-like
T35842	WP24	Peptide GPCRs
T35842	WP1825	GPCR ligand binding
T35842	WP1824	GPCR downstream signaling
T35940	WP75	Toll-like receptor signaling pathway
T35940	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T35940	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T35940	WP722	Serotonin HTR1 Group and FOS Pathway
T35940	WP712	Estrogen signaling pathway
T35940	WP69	TCR Signaling Pathway
T35940	WP673	ErbB Signaling Pathway
T35940	WP666	Hypothetical Network for Drug Addiction
T35940	WP615	Senescence and Autophagy in Cancer
T35940	WP581	EPO Receptor Signaling
T35940	WP51	Regulation of Actin Cytoskeleton
T35940	WP49	IL-2 Signaling Pathway
T35940	WP481	Insulin Signaling
T35940	WP437	EGF/EGFR Signaling Pathway
T35940	WP422	MAPK Cascade
T35940	WP382	MAPK Signaling Pathway
T35940	WP366	TGF beta Signaling Pathway
T35940	WP364	IL-6 signaling pathway
T35940	WP313	Signaling of Hepatocyte Growth Factor Receptor
T35940	WP306	Focal Adhesion
T35940	WP304	Kit receptor signaling pathway
T35940	WP286	IL-3 Signaling Pathway
T35940	WP2828	Bladder Cancer
T35940	WP2795	Cardiac Hypertrophic Response
T35940	WP2792	MAP kinase activation in TLR cascade
T35940	WP2735	RAF/MAP kinase cascade
T35940	WP2643	Nanoparticle-mediated activation of receptor signaling
T35940	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T35940	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T35940	WP259	Nifedipine Activity
T35940	WP2586	Aryl Hydrocarbon Receptor
T35940	WP2526	PDGF Pathway
T35940	WP2380	BDNF signaling pathway
T35940	WP2377	Integrated Pancreatic Cancer Pathway
T35940	WP2374	Oncostatin M Signaling Pathway
T35940	WP2355	Corticotropin-releasing hormone
T35940	WP2332	Interleukin-11 Signaling Pathway
T35940	WP2324	AGE/RAGE pathway
T35940	WP23	B Cell Receptor Signaling Pathway
T35940	WP2263	Prostate Cancer
T35940	WP2261	Signaling Pathways in Glioblastoma
T35940	WP2203	TSLP Signaling Pathway
T35940	WP22	IL-9 Signaling Pathway
T35940	WP2197	Endothelin Pathways
T35940	WP205	IL-7 Signaling Pathway
T35940	WP2034	Leptin signaling pathway
T35940	WP2032	TSH signaling pathway
T35940	WP2018	RANKL/RANK Signaling Pathway
T35940	WP195	IL-1 signaling pathway
T35940	WP1911	Signaling by FGFR
T35940	WP185	Integrin-mediated Cell Adhesion
T35940	WP1843	L1CAM interactions
T35940	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T35940	WP1449	Regulation of toll-like receptor signaling pathway
T35940	WP1434	Osteopontin Signaling
T35940	WP127	IL-5 Signaling Pathway
T36059	WP80	Nucleotide GPCRs
T36059	WP455	GPCRs, Class A Rhodopsin-like
T36059	WP117	GPCRs, Other
T36557	WP399	Wnt Signaling Pathway and Pluripotency
T36557	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T36557	WP2884	NRF2 pathway
T36557	WP2882	Nuclear Receptors Meta-Pathway
T36557	WP2877	Vitamin D Receptor Pathway
T36557	WP2858	Ectoderm Differentiation
T36557	WP236	Adipogenesis
T36557	WP170	Nuclear Receptors
T36806	WP497	Urea cycle and metabolism of amino groups
T36806	WP2693	Metabolism of amino acids and derivatives
T36935	WP2263	Prostate Cancer
T36935	WP138	Androgen receptor signaling pathway
T37245	WP1471	TOR Signaling
T37434	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T37434	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T37742	WP2806	Human Complement System
T37742	WP2739	Amyloids
T37848	WP702	Metapathway biotransformation
T37848	WP699	Aflatoxin B1 metabolism
T37848	WP697	Estrogen metabolism
T37848	WP696	Benzo(a)pyrene metabolism
T37848	WP691	Tamoxifen metabolism
T37848	WP465	Tryptophan metabolism
T37848	WP43	Oxidation by Cytochrome P450
T37848	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T37848	WP2882	Nuclear Receptors Meta-Pathway
T37848	WP2879	Farnesoid X Receptor  Pathway
T37848	WP2877	Vitamin D Receptor Pathway
T37848	WP2816	Felbamate Metabolism
T37848	WP2646	Lidocaine metabolism
T37848	WP259	Nifedipine Activity
T37848	WP2536	Colchicine Metabolic Pathway
T37848	WP229	Irinotecan Pathway
T37848	WP2289	Drug Induction of Bile Acid Pathway
T37848	WP206	Fatty Acid Omega Oxidation
T37848	WP1604	Codeine and Morphine Metabolism
T37952	WP49	IL-2 Signaling Pathway
T37952	WP286	IL-3 Signaling Pathway
T37952	WP2759	Fc epsilon receptor (FCERI) signaling
T37952	WP2746	Signaling by the B Cell Receptor (BCR)
T37952	WP2732	Interleukin-2 signaling
T37952	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T37952	WP2694	DAP12 interactions
T37952	WP23	B Cell Receptor Signaling Pathway
T37952	WP2018	RANKL/RANK Signaling Pathway
T37952	WP1832	Integrin alphaIIb beta3 signaling
T37952	WP1826	GPVI-mediated activation cascade
T37952	WP1449	Regulation of toll-like receptor signaling pathway
T37952	WP127	IL-5 Signaling Pathway
T38159	WP2377	Integrated Pancreatic Cancer Pathway
T38431	WP2877	Vitamin D Receptor Pathway
T38431	WP2865	IL1 and megakaryotyces in obesity
T38810	WP2764	Lipid digestion, mobilization, and transport
T38875	WP481	Insulin Signaling
T38875	WP2748	Energy dependent regulation of mTOR by LKB1-AMPK
T38875	WP2593	JAK/STAT
T38875	WP2380	BDNF signaling pathway
T38875	WP2034	Leptin signaling pathway
T38875	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis
T38875	WP1982	SREBP signalling
T38875	WP1913	Signaling by Insulin receptor
T38875	WP1471	TOR Signaling
T38875	WP1403	AMPK Signaling
T39321	WP706	SIDS Susceptibility Pathways
T39321	WP534	Glycolysis and Gluconeogenesis
T39321	WP2059	Alzheimers Disease
T39321	WP1946	Cori Cycle
T39677	WP2764	Lipid digestion, mobilization, and transport
T39797	WP428	Wnt Signaling Pathway
T39797	WP399	Wnt Signaling Pathway and Pluripotency
T39977	WP2431	Spinal Cord Injury
T39977	WP236	Adipogenesis
T40097	WP75	Toll-like receptor signaling pathway
T40097	WP710	DNA Damage Response (only ATM dependent)
T40097	WP69	TCR Signaling Pathway
T40097	WP673	ErbB Signaling Pathway
T40097	WP481	Insulin Signaling
T40097	WP437	EGF/EGFR Signaling Pathway
T40097	WP382	MAPK Signaling Pathway
T40097	WP366	TGF beta Signaling Pathway
T40097	WP314	FAS pathway and Stress induction of HSP regulation
T40097	WP313	Signaling of Hepatocyte Growth Factor Receptor
T40097	WP304	Kit receptor signaling pathway
T40097	WP3	Transcriptional activation by NRF2
T40097	WP288	NLR Proteins
T40097	WP286	IL-3 Signaling Pathway
T40097	WP2795	Cardiac Hypertrophic Response
T40097	WP2643	Nanoparticle-mediated activation of receptor signaling
T40097	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T40097	WP262	EBV LMP1 signaling
T40097	WP2593	JAK/STAT
T40097	WP2526	PDGF Pathway
T40097	WP2513	Nanoparticle triggered regulated necrosis
T40097	WP2380	BDNF signaling pathway
T40097	WP2377	Integrated Pancreatic Cancer Pathway
T40097	WP2374	Oncostatin M Signaling Pathway
T40097	WP2355	Corticotropin-releasing hormone
T40097	WP2324	AGE/RAGE pathway
T40097	WP231	TNF alpha Signaling Pathway
T40097	WP23	B Cell Receptor Signaling Pathway
T40097	WP2263	Prostate Cancer
T40097	WP2203	TSLP Signaling Pathway
T40097	WP2036	TWEAK Signaling Pathway
T40097	WP2034	Leptin signaling pathway
T40097	WP2018	RANKL/RANK Signaling Pathway
T40097	WP1976	Signalling by NGF
T40097	WP195	IL-1 signaling pathway
T40097	WP1841	Intrinsic Pathway for Apoptosis
T40097	WP1808	DSCAM interactions
T40097	WP1772	Apoptosis Modulation and Signaling
T40097	WP1584	Type II diabetes mellitus
T40097	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T40097	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T40097	WP1449	Regulation of toll-like receptor signaling pathway
T40097	WP12	Osteoclast Signaling
T40192	WP75	Toll-like receptor signaling pathway
T40192	WP710	DNA Damage Response (only ATM dependent)
T40192	WP706	SIDS Susceptibility Pathways
T40192	WP69	TCR Signaling Pathway
T40192	WP61	Notch Signaling Pathway
T40192	WP560	TGF Beta Signaling Pathway
T40192	WP408	Oxidative Stress
T40192	WP395	IL-4 Signaling Pathway
T40192	WP384	Apoptosis Modulation by HSP70
T40192	WP382	MAPK Signaling Pathway
T40192	WP289	Myometrial Relaxation and Contraction Pathways
T40192	WP2865	IL1 and megakaryotyces in obesity
T40192	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T40192	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T40192	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T40192	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T40192	WP28	Selenium Metabolism and Selenoproteins
T40192	WP2795	Cardiac Hypertrophic Response
T40192	WP2794	Cytosolic sensors of pathogen-associated DNA 
T40192	WP2759	Fc epsilon receptor (FCERI) signaling
T40192	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T40192	WP2746	Signaling by the B Cell Receptor (BCR)
T40192	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T40192	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T40192	WP262	EBV LMP1 signaling
T40192	WP2586	Aryl Hydrocarbon Receptor
T40192	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T40192	WP254	Apoptosis
T40192	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T40192	WP2380	BDNF signaling pathway
T40192	WP2377	Integrated Pancreatic Cancer Pathway
T40192	WP2374	Oncostatin M Signaling Pathway
T40192	WP2355	Corticotropin-releasing hormone
T40192	WP2324	AGE/RAGE pathway
T40192	WP231	TNF alpha Signaling Pathway
T40192	WP23	B Cell Receptor Signaling Pathway
T40192	WP2203	TSLP Signaling Pathway
T40192	WP2112	IL17 signaling pathway
T40192	WP2064	Neural Crest Differentiation
T40192	WP2036	TWEAK Signaling Pathway
T40192	WP2034	Leptin signaling pathway
T40192	WP2018	RANKL/RANK Signaling Pathway
T40192	WP1984	Integrated Breast Cancer Pathway
T40192	WP1976	Signalling by NGF
T40192	WP195	IL-1 signaling pathway
T40192	WP1927	TCR signaling
T40192	WP1904	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
T40192	WP1839	Interleukin-1 signaling
T40192	WP1838	Interleukin-1 processing
T40192	WP1772	Apoptosis Modulation and Signaling
T40192	WP176	Folate Metabolism
T40192	WP1559	TFs Regulate miRNAs related to cardiac hypertrophy
T40192	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T40192	WP1533	Vitamin B12 Metabolism
T40192	WP15	Selenium Micronutrient Network
T40192	WP1449	Regulation of toll-like receptor signaling pathway
T40192	WP1434	Osteopontin Signaling
T40276	WP536	Calcium Regulation in the Cardiac Cell
T40276	WP481	Insulin Signaling
T40276	WP437	EGF/EGFR Signaling Pathway
T40276	WP428	Wnt Signaling Pathway
T40276	WP399	Wnt Signaling Pathway and Pluripotency
T40276	WP382	MAPK Signaling Pathway
T40276	WP363	Wnt Signaling Pathway Netpath
T40276	WP35	G Protein Signaling Pathways
T40276	WP304	Kit receptor signaling pathway
T40276	WP289	Myometrial Relaxation and Contraction Pathways
T40276	WP2746	Signaling by the B Cell Receptor (BCR)
T40276	WP2374	Oncostatin M Signaling Pathway
T40276	WP2355	Corticotropin-releasing hormone
T40276	WP2324	AGE/RAGE pathway
T40276	WP23	B Cell Receptor Signaling Pathway
T40276	WP2261	Signaling Pathways in Glioblastoma
T40276	WP2012	miRs in Muscle Cell Differentiation
T40276	WP1903	Response to elevated platelet cytosolic Ca2+
T40276	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T40276	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T40332	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T40332	WP2806	Human Complement System
T40332	WP2708	Degradation of collagen
T40491	WP500	Glycogen Metabolism
T40491	WP399	Wnt Signaling Pathway and Pluripotency
T40491	WP2857	Mesodermal Commitment Pathway
T40491	WP2757	Mitotic Metaphase and Anaphase
T40491	WP2710	Nonsense-Mediated Decay
T40491	WP2436	Dopamine metabolism
T40491	WP2380	BDNF signaling pathway
T40491	WP231	TNF alpha Signaling Pathway
T40491	WP1911	Signaling by FGFR
T40556	WP3295	Chemical Compounds to monitor Proteins
T40694	WP2765	Mitotic Telophase/Cytokinesis
T40694	WP2757	Mitotic Metaphase and Anaphase
T40694	WP2654	Mitotic Prophase
T40694	WP2652	Mitotic Prometaphase
T40694	WP2377	Integrated Pancreatic Cancer Pathway
T40694	WP231	TNF alpha Signaling Pathway
T40694	WP2263	Prostate Cancer
T40694	WP2005	miR-targeted genes in muscle cell - TarBase
T40694	WP2004	miR-targeted genes in lymphocytes - TarBase
T40694	WP2002	miR-targeted genes in epithelium - TarBase
T40694	WP1984	Integrated Breast Cancer Pathway
T40694	WP1971	Integrated Cancer pathway
T40694	WP1859	Mitotic G2-G2/M phases
T40694	WP179	Cell Cycle
T40694	WP1782	APC/C-mediated degradation of cell cycle proteins
T40694	WP1449	Regulation of toll-like receptor signaling pathway
T41003	WP2821	Transcriptional regulation of pluripotent stem cells
T41003	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T41003	WP236	Adipogenesis
T41141	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T41515	WP51	Regulation of Actin Cytoskeleton
T41515	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T41515	WP2653	PIP3 activates AKT signaling
T41515	WP1911	Signaling by FGFR
T41750	WP334	GPCRs, Class B Secretin-like
T41750	WP1825	GPCR ligand binding
T41750	WP1824	GPCR downstream signaling
T42048	WP3295	Chemical Compounds to monitor Proteins
T42854	WP61	Notch Signaling Pathway
T42928	WP51	Regulation of Actin Cytoskeleton
T42928	WP2586	Aryl Hydrocarbon Receptor
T42928	WP1982	SREBP signalling
T43115	WP585	Interferon type I signaling pathways
T43115	WP581	EPO Receptor Signaling
T43115	WP23	B Cell Receptor Signaling Pathway
T43115	WP1927	TCR signaling
T43115	WP1907	Semaphorin interactions
T43718	WP75	Toll-like receptor signaling pathway
T43718	WP2801	MyD88 cascade initiated on plasma membrane
T43718	WP2775	Toll-Like Receptors Cascades
T43718	WP2272	Pathogenic Escherichia coli infection
T43718	WP1449	Regulation of toll-like receptor signaling pathway
T43721	WP98	Prostaglandin Synthesis and Regulation
T43721	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T44011	WP496	Steroid Biosynthesis
T44011	WP2749	Metabolism of steroid hormones and vitamin D
T44011	WP2263	Prostate Cancer
T44141	WP1794	Cell surface interactions at the vascular wall
T44141	WP1539	Angiogenesis
T44282	WP465	Tryptophan metabolism
T44282	WP206	Fatty Acid Omega Oxidation
T44282	WP1879	Phase 1 - Functionalization of compounds
T44282	WP1870	Neurotransmitter Clearance In The Synaptic Cleft
T44458	WP2795	Cardiac Hypertrophic Response
T44458	WP2755	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
T44458	WP2684	Host Interactions of HIV factors
T44458	WP2658	HIV Life Cycle
T44458	WP22	IL-9 Signaling Pathway
T44458	WP1906	RNA Polymerase II Transcription
T44458	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T44479	WP706	SIDS Susceptibility Pathways
T44479	WP536	Calcium Regulation in the Cardiac Cell
T44479	WP437	EGF/EGFR Signaling Pathway
T44479	WP363	Wnt Signaling Pathway Netpath
T44479	WP289	Myometrial Relaxation and Contraction Pathways
T44479	WP2431	Spinal Cord Injury
T44479	WP2355	Corticotropin-releasing hormone
T44479	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T44479	WP2005	miR-targeted genes in muscle cell - TarBase
T44479	WP2002	miR-targeted genes in epithelium - TarBase
T44479	WP1992	TarBasePathway
T44479	WP1820	Gap junction trafficking and regulation
T44589	WP286	IL-3 Signaling Pathway
T44589	WP2732	Interleukin-2 signaling
T44589	WP1840	Interleukin-3, 5 and GM-CSF signaling
T44684	WP61	Notch Signaling Pathway
T44684	WP2786	Pre-NOTCH Expression and Processing
T44684	WP2722	Signaling by NOTCH3
T44684	WP268	Notch Signaling Pathway
T44684	WP2064	Neural Crest Differentiation
T44684	WP1822	Generic Transcription Pathway
T44771	WP474	Endochondral Ossification
T44771	WP400	p38 MAPK Signaling Pathway
T44771	WP382	MAPK Signaling Pathway
T44771	WP2884	NRF2 pathway
T44771	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T44771	WP2703	Extracellular matrix organization
T44771	WP2666	Elastic fibre formation
T44861	WP69	TCR Signaling Pathway
T44861	WP619	Type II interferon signaling (IFNG)
T44861	WP536	Calcium Regulation in the Cardiac Cell
T44861	WP481	Insulin Signaling
T44861	WP437	EGF/EGFR Signaling Pathway
T44861	WP428	Wnt Signaling Pathway
T44861	WP399	Wnt Signaling Pathway and Pluripotency
T44861	WP382	MAPK Signaling Pathway
T44861	WP364	IL-6 signaling pathway
T44861	WP35	G Protein Signaling Pathways
T44861	WP289	Myometrial Relaxation and Contraction Pathways
T44861	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T44861	WP2688	DAG and IP3 signaling
T44861	WP244	Alpha 6 Beta 4 signaling pathway
T44861	WP2380	BDNF signaling pathway
T44861	WP2374	Oncostatin M Signaling Pathway
T44861	WP2355	Corticotropin-releasing hormone
T44861	WP2324	AGE/RAGE pathway
T44861	WP23	B Cell Receptor Signaling Pathway
T44861	WP2261	Signaling Pathways in Glioblastoma
T44861	WP2012	miRs in Muscle Cell Differentiation
T44861	WP1978	Opioid Signalling
T44861	WP1824	GPCR downstream signaling
T44861	WP1809	Effects of PIP2 hydrolysis
T44861	WP1784	Apoptotic execution  phase
T44861	WP1584	Type II diabetes mellitus
T45591	WP2684	Host Interactions of HIV factors
T45591	WP1874	Nucleosome assembly
T45593	WP61	Notch Signaling Pathway
T45593	WP49	IL-2 Signaling Pathway
T45593	WP382	MAPK Signaling Pathway
T45593	WP3286	Copper homeostasis
T45593	WP304	Kit receptor signaling pathway
T45593	WP2380	BDNF signaling pathway
T45593	WP2377	Integrated Pancreatic Cancer Pathway
T45593	WP2059	Alzheimers Disease
T45593	WP2038	Regulation of Microtubule Cytoskeleton
T45593	WP1784	Apoptotic execution  phase
T45593	WP127	IL-5 Signaling Pathway
T45758	WP75	Toll-like receptor signaling pathway
T45758	WP453	Inflammatory Response Pathway
T45758	WP288	NLR Proteins
T45758	WP2877	Vitamin D Receptor Pathway
T45758	WP2806	Human Complement System
T45758	WP2328	Allograft Rejection
T45758	WP1449	Regulation of toll-like receptor signaling pathway
T46084	WP254	Apoptosis
T46084	WP1814	Extrinsic Pathway for Apoptosis
T46084	WP1772	Apoptosis Modulation and Signaling
T46084	WP1742	TP53 Network
T46263	WP1936	Transport of inorganic cations/anions and amino acids/oligopeptides
T46263	WP1794	Cell surface interactions at the vascular wall
T46365	WP615	Senescence and Autophagy in Cancer
T46365	WP382	MAPK Signaling Pathway
T46365	WP2446	Retinoblastoma (RB) in Cancer
T46365	WP2263	Prostate Cancer
T46365	WP1984	Integrated Breast Cancer Pathway
T46365	WP1971	Integrated Cancer pathway
T46365	WP1859	Mitotic G2-G2/M phases
T46365	WP179	Cell Cycle
T46521	WP706	SIDS Susceptibility Pathways
T46521	WP2377	Integrated Pancreatic Cancer Pathway
T46521	WP2263	Prostate Cancer
T46521	WP1984	Integrated Breast Cancer Pathway
T46521	WP170	Nuclear Receptors
T46521	WP138	Androgen receptor signaling pathway
T46781	WP2757	Mitotic Metaphase and Anaphase
T46781	WP2652	Mitotic Prometaphase
T46781	WP2038	Regulation of Microtubule Cytoskeleton
T46781	WP2004	miR-targeted genes in lymphocytes - TarBase
T46781	WP2002	miR-targeted genes in epithelium - TarBase
T46781	WP1782	APC/C-mediated degradation of cell cycle proteins
T46871	WP437	EGF/EGFR Signaling Pathway
T46871	WP395	IL-4 Signaling Pathway
T46871	WP304	Kit receptor signaling pathway
T46871	WP286	IL-3 Signaling Pathway
T46871	WP2732	Interleukin-2 signaling
T46871	WP23	B Cell Receptor Signaling Pathway
T46871	WP1927	TCR signaling
T46871	WP1840	Interleukin-3, 5 and GM-CSF signaling
T46871	WP1794	Cell surface interactions at the vascular wall
T47387	WP710	DNA Damage Response (only ATM dependent)
T47387	WP615	Senescence and Autophagy in Cancer
T47387	WP49	IL-2 Signaling Pathway
T47387	WP314	FAS pathway and Stress induction of HSP regulation
T47387	WP304	Kit receptor signaling pathway
T47387	WP286	IL-3 Signaling Pathway
T47387	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T47387	WP254	Apoptosis
T47387	WP2509	Nanoparticle triggered autophagic cell death
T47387	WP2447	Amyotrophic lateral sclerosis (ALS)
T47387	WP2377	Integrated Pancreatic Cancer Pathway
T47387	WP2355	Corticotropin-releasing hormone
T47387	WP2332	Interleukin-11 Signaling Pathway
T47387	WP2263	Prostate Cancer
T47387	WP2005	miR-targeted genes in muscle cell - TarBase
T47387	WP2004	miR-targeted genes in lymphocytes - TarBase
T47387	WP2003	miR-targeted genes in leukocytes - TarBase
T47387	WP1984	Integrated Breast Cancer Pathway
T47387	WP1971	Integrated Cancer pathway
T47387	WP1841	Intrinsic Pathway for Apoptosis
T47387	WP1772	Apoptosis Modulation and Signaling
T47387	WP1742	TP53 Network
T47387	WP1438	Influenza A virus infection
T47387	WP127	IL-5 Signaling Pathway
T47466	WP561	Heme Biosynthesis
T47466	WP1852	Metabolism of porphyrins
T47864	WP2675	Signaling by NODAL
T48429	WP69	TCR Signaling Pathway
T48457	WP558	Complement and Coagulation Cascades
T48457	WP2806	Human Complement System
T48457	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T48457	WP1798	Complement cascade
T48703	WP75	Toll-like receptor signaling pathway
T48703	WP2775	Toll-Like Receptors Cascades
T48703	WP2768	MyD88 dependent cascade initiated on endosome
T48703	WP2709	Trafficking and processing of endosomal TLR
T48703	WP1449	Regulation of toll-like receptor signaling pathway
T49064	WP325	Triacylglyceride Synthesis
T49064	WP143	Fatty Acid Beta Oxidation
T49072	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T49072	WP1825	GPCR ligand binding
T49072	WP1824	GPCR downstream signaling
T49072	WP117	GPCRs, Other
T49146	WP530	Cytokines and Inflammatory Response
T49146	WP2679	MHC class II antigen presentation
T49146	WP2328	Allograft Rejection
T49146	WP1927	TCR signaling
T49146	WP1836	Interferon gamma signaling
T49146	WP1799	Costimulation by the CD28 family
T49327	WP2776	Visual phototransduction
T49327	WP1780	ABC-family proteins mediated transport
T49453	WP61	Notch Signaling Pathway
T49453	WP2854	Gene regulatory network modelling somitogenesis 
T49453	WP2853	Endoderm Differentiation
T49453	WP2849	Hematopoietic Stem Cell Differentiation
T49453	WP2848	Differentiation Pathway
T49453	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T49453	WP2786	Pre-NOTCH Expression and Processing
T49453	WP2720	Signaling by NOTCH1
T49453	WP268	Notch Signaling Pathway
T49453	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T49453	WP2406	Cardiac Progenitor Differentiation
T49453	WP2361	Gastric Cancer Network 1
T49453	WP2064	Neural Crest Differentiation
T49453	WP2005	miR-targeted genes in muscle cell - TarBase
T49453	WP2004	miR-targeted genes in lymphocytes - TarBase
T49453	WP2002	miR-targeted genes in epithelium - TarBase
T49453	WP1897	Regulation of beta-cell development
T49453	WP1822	Generic Transcription Pathway
T49453	WP1591	Heart Development
T49507	WP2877	Vitamin D Receptor Pathway
T49898	WP707	DNA Damage Response
T49898	WP45	G1 to S cell cycle control
